,time_stamp,id,age,gender,brightness_left,size_left,hue_left,saturation_left,brightness_right,size_right,hue_right,saturation_right,color_left,color_right,same_size,keypress,correct_choice,reaction_time
35,2023-12-07_14h40.16.670,45,23,Male,0.4,0.1407,0.33,0.6,0.8,0.1407,0.67,1.0,"(0.33, 0.6, 0.4)","(0.67, 1, 0.8)",,right,0,0.334
36,2023-12-07_14h40.16.670,45,23,Male,1,0.1477,0.33,0.8,0.8,0.1158,1.0,1.0,"(0.33, 0.8, 1)","(1, 1, 0.8)",,left,1,0.2548
37,2023-12-07_14h40.16.670,45,23,Male,1,0.1103,0.33,0.8,0.4,0.1216,0.33,0.8,"(0.33, 0.8, 1)","(0.33, 0.8, 0.4)",,right,1,0.2869
38,2023-12-07_14h40.16.670,45,23,Male,0.8,0.1551,0.33,0.6,0.6,0.1276,0.67,0.6,"(0.33, 0.6, 0.8)","(0.67, 0.6, 0.6)",,left,1,0.38
39,2023-12-07_14h40.16.670,45,23,Male,1,0.1407,0.33,0.6,0.8,0.1551,1.0,0.8,"(0.33, 0.6, 1)","(1, 0.8, 0.8)",,right,1,0.3634
40,2023-12-07_14h40.16.670,45,23,Male,0.8,0.1477,0.33,0.6,0.6,0.105,0.33,1.0,"(0.33, 0.6, 0.8)","(0.33, 1, 0.6)",,left,1,0.3148
41,2023-12-07_14h40.16.670,45,23,Male,0.6,0.134,0.67,1.0,0.8,0.105,0.67,0.4,"(0.67, 1, 0.6)","(0.67, 0.4, 0.8)",,left,1,0.3536
42,2023-12-07_14h40.16.670,45,23,Male,0.8,0.1407,1,0.4,1.0,0.1407,1.0,0.8,"(1, 0.4, 0.8)","(1, 0.8, 1)",,right,0,0.3822
43,2023-12-07_14h40.16.670,45,23,Male,1,0.1216,1,0.8,0.6,0.134,0.33,0.6,"(1, 0.8, 1)","(0.33, 0.6, 0.6)",,right,1,0.3568
44,2023-12-07_14h40.16.670,45,23,Male,0.4,0.1551,0.33,1.0,0.4,0.134,0.67,0.4,"(0.33, 1, 0.4)","(0.67, 0.4, 0.4)",,left,1,0.4721
45,2023-12-07_14h40.16.670,45,23,Male,0.4,0.105,0.67,1.0,1.0,0.1407,0.67,0.6,"(0.67, 1, 0.4)","(0.67, 0.6, 1)",,right,1,0.3555
46,2023-12-07_14h40.16.670,45,23,Male,0.4,0.1216,0.33,0.6,0.8,0.1407,0.33,0.8,"(0.33, 0.6, 0.4)","(0.33, 0.8, 0.8)",,right,1,0.4184
47,2023-12-07_14h40.16.670,45,23,Male,0.8,0.1,0.67,0.6,0.8,0.1551,1.0,0.4,"(0.67, 0.6, 0.8)","(1, 0.4, 0.8)",,right,1,0.3675
48,2023-12-07_14h40.16.670,45,23,Male,0.8,0.1551,1,0.4,0.6,0.1477,1.0,1.0,"(1, 0.4, 0.8)","(1, 1, 0.6)",,left,1,0.3556
49,2023-12-07_14h40.16.670,45,23,Male,0.4,0.1407,0.33,0.8,0.8,0.1158,0.33,0.8,"(0.33, 0.8, 0.4)","(0.33, 0.8, 0.8)",,left,1,0.353
