,time_stamp,id,age,gender,brightness_left,size_left,hue_left,saturation_left,brightness_right,size_right,hue_right,saturation_right,color_left,color_right,same_size,keypress,correct_choice,reaction_time
0,2023-12-07_12h18.02.714,33,23,Female,0.4,0.1477,1,1,0.4,0.1276,0.67,0.6,"(1, 1, 0.4)","(0.67, 0.6, 0.4)",,right,0,0.919
1,2023-12-07_12h18.02.714,33,23,Female,1.0,0.1477,0.67,0.6,0.8,0.1,0.67,0.8,"(0.67, 0.6, 1)","(0.67, 0.8, 0.8)",,left,1,0.4769
2,2023-12-07_12h18.02.714,33,23,Female,0.4,0.1477,0.33,1,1.0,0.1103,1.0,0.4,"(0.33, 1, 0.4)","(1, 0.4, 1)",,left,1,0.4234
3,2023-12-07_12h18.02.714,33,23,Female,0.8,0.1407,1,0.4,0.4,0.1276,0.67,1.0,"(1, 0.4, 0.8)","(0.67, 1, 0.4)",,right,0,0.3561
4,2023-12-07_12h18.02.714,33,23,Female,0.6,0.1216,1,0.6,0.4,0.134,0.67,1.0,"(1, 0.6, 0.6)","(0.67, 1, 0.4)",,right,1,0.3125
5,2023-12-07_12h18.02.714,33,23,Female,1.0,0.1103,1,0.6,0.6,0.134,0.67,0.4,"(1, 0.6, 1)","(0.67, 0.4, 0.6)",,right,1,0.3924
6,2023-12-07_12h18.02.714,33,23,Female,0.4,0.1103,0.67,0.8,0.8,0.1103,0.33,0.8,"(0.67, 0.8, 0.4)","(0.33, 0.8, 0.8)",,right,0,0.7697
7,2023-12-07_12h18.02.714,33,23,Female,0.8,0.1551,1,0.6,0.8,0.1407,0.67,0.6,"(1, 0.6, 0.8)","(0.67, 0.6, 0.8)",,left,1,0.3935
8,2023-12-07_12h18.02.714,33,23,Female,0.4,0.1407,1,0.4,0.8,0.134,1.0,1.0,"(1, 0.4, 0.4)","(1, 1, 0.8)",,right,0,0.6209
9,2023-12-07_12h18.02.714,33,23,Female,0.4,0.1407,1,0.4,0.8,0.1216,0.33,0.4,"(1, 0.4, 0.4)","(0.33, 0.4, 0.8)",,left,1,0.3396
10,2023-12-07_12h18.02.714,33,23,Female,0.8,0.1,0.67,0.4,1.0,0.1216,0.67,0.4,"(0.67, 0.4, 0.8)","(0.67, 0.4, 1)",,right,1,0.2691
11,2023-12-07_12h18.02.714,33,23,Female,1.0,0.1276,1,0.4,0.8,0.1103,1.0,1.0,"(1, 0.4, 1)","(1, 1, 0.8)",,left,1,0.257
12,2023-12-07_12h18.02.714,33,23,Female,1.0,0.1551,1,0.8,0.4,0.1216,1.0,0.8,"(1, 0.8, 1)","(1, 0.8, 0.4)",,left,1,0.2411
13,2023-12-07_12h18.02.714,33,23,Female,0.8,0.1477,0.67,0.4,0.8,0.105,0.67,0.6,"(0.67, 0.4, 0.8)","(0.67, 0.6, 0.8)",,left,1,0.2919
14,2023-12-07_12h18.02.714,33,23,Female,1.0,0.1103,0.67,1,0.8,0.1551,0.67,1.0,"(0.67, 1, 1)","(0.67, 1, 0.8)",,right,1,0.2413
15,2023-12-07_12h18.02.714,33,23,Female,0.8,0.105,1,0.6,1.0,0.1276,0.67,0.6,"(1, 0.6, 0.8)","(0.67, 0.6, 1)",,right,1,0.2663
16,2023-12-07_12h18.02.714,33,23,Female,0.4,0.105,0.67,1,0.4,0.1,0.67,0.6,"(0.67, 1, 0.4)","(0.67, 0.6, 0.4)",,right,0,0.295
17,2023-12-07_12h18.02.714,33,23,Female,0.8,0.1,1,0.6,0.8,0.1,0.33,0.6,"(1, 0.6, 0.8)","(0.33, 0.6, 0.8)",,left,0,0.444
18,2023-12-07_12h18.02.714,33,23,Female,0.4,0.1477,1,0.6,0.4,0.1158,1.0,0.8,"(1, 0.6, 0.4)","(1, 0.8, 0.4)",,left,1,0.366
19,2023-12-07_12h18.02.714,33,23,Female,0.8,0.105,0.33,0.4,0.4,0.1158,0.33,1.0,"(0.33, 0.4, 0.8)","(0.33, 1, 0.4)",,right,1,0.3568
20,2023-12-07_12h18.02.714,33,23,Female,1.0,0.1158,0.33,0.6,0.8,0.1,0.33,1.0,"(0.33, 0.6, 1)","(0.33, 1, 0.8)",,left,1,0.2481
21,2023-12-07_12h18.02.714,33,23,Female,1.0,0.1407,0.33,0.4,0.8,0.1216,0.33,0.8,"(0.33, 0.4, 1)","(0.33, 0.8, 0.8)",,left,1,0.4099
22,2023-12-07_12h18.02.714,33,23,Female,0.8,0.1,0.33,0.8,0.8,0.1276,0.33,0.8,"(0.33, 0.8, 0.8)","(0.33, 0.8, 0.8)",,right,1,0.2667
23,2023-12-07_12h18.02.714,33,23,Female,0.6,0.105,0.33,0.6,0.6,0.1407,0.67,0.4,"(0.33, 0.6, 0.6)","(0.67, 0.4, 0.6)",,right,1,0.3459
24,2023-12-07_12h18.02.714,33,23,Female,0.6,0.1477,1,0.8,1.0,0.1103,1.0,1.0,"(1, 0.8, 0.6)","(1, 1, 1)",,left,1,0.3077
25,2023-12-07_12h18.02.714,33,23,Female,1.0,0.1216,0.33,0.6,0.6,0.105,0.67,0.8,"(0.33, 0.6, 1)","(0.67, 0.8, 0.6)",,left,1,0.6386
26,2023-12-07_12h18.02.714,33,23,Female,0.8,0.1216,0.33,0.4,1.0,0.1158,0.67,0.4,"(0.33, 0.4, 0.8)","(0.67, 0.4, 1)",,right,0,0.3244
27,2023-12-07_12h18.02.714,33,23,Female,0.6,0.1158,0.67,0.6,0.8,0.1276,0.33,0.8,"(0.67, 0.6, 0.6)","(0.33, 0.8, 0.8)",,left,0,0.3329
28,2023-12-07_12h18.02.714,33,23,Female,1.0,0.1551,1,0.4,0.6,0.1276,0.33,0.4,"(1, 0.4, 1)","(0.33, 0.4, 0.6)",,left,1,0.3545
29,2023-12-07_12h18.02.714,33,23,Female,0.6,0.1158,0.67,0.8,0.8,0.1103,1.0,0.8,"(0.67, 0.8, 0.6)","(1, 0.8, 0.8)",,right,0,0.3997
30,2023-12-07_12h18.02.714,33,23,Female,0.4,0.1551,0.67,0.6,0.8,0.1103,0.33,0.6,"(0.67, 0.6, 0.4)","(0.33, 0.6, 0.8)",,left,1,0.3462
31,2023-12-07_12h18.02.714,33,23,Female,0.8,0.1551,0.67,0.6,1.0,0.1103,1.0,0.6,"(0.67, 0.6, 0.8)","(1, 0.6, 1)",,left,1,0.4222
32,2023-12-07_12h18.02.714,33,23,Female,0.6,0.1551,0.33,1,0.4,0.1158,0.67,1.0,"(0.33, 1, 0.6)","(0.67, 1, 0.4)",,left,1,0.4081
33,2023-12-07_12h18.02.714,33,23,Female,0.6,0.1407,1,0.8,1.0,0.1,0.33,0.8,"(1, 0.8, 0.6)","(0.33, 0.8, 1)",,left,1,0.4561
34,2023-12-07_12h18.02.714,33,23,Female,0.8,0.134,0.67,0.8,0.4,0.105,0.33,0.8,"(0.67, 0.8, 0.8)","(0.33, 0.8, 0.4)",,left,1,0.5618
35,2023-12-07_12h18.02.714,33,23,Female,0.8,0.1216,0.67,0.8,1.0,0.1407,0.67,1.0,"(0.67, 0.8, 0.8)","(0.67, 1, 1)",,right,1,0.3631
36,2023-12-07_12h18.02.714,33,23,Female,1.0,0.1,0.67,1,1.0,0.1551,0.67,0.4,"(0.67, 1, 1)","(0.67, 0.4, 1)",,right,1,0.5755
37,2023-12-07_12h18.02.714,33,23,Female,0.6,0.1103,0.33,1,0.4,0.1,1.0,0.8,"(0.33, 1, 0.6)","(1, 0.8, 0.4)",,left,1,0.3411
38,2023-12-07_12h18.02.714,33,23,Female,1.0,0.1407,0.33,0.8,0.6,0.1477,0.67,1.0,"(0.33, 0.8, 1)","(0.67, 1, 0.6)",,left,0,0.3345
39,2023-12-07_12h18.02.714,33,23,Female,0.8,0.134,1,1,0.8,0.105,0.33,0.8,"(1, 1, 0.8)","(0.33, 0.8, 0.8)",,left,1,0.3806
40,2023-12-07_12h18.02.714,33,23,Female,1.0,0.1158,0.67,0.4,1.0,0.1158,0.33,1.0,"(0.67, 0.4, 1)","(0.33, 1, 1)",,left,0,0.8942
41,2023-12-07_12h18.02.714,33,23,Female,0.8,0.1407,0.33,0.6,0.8,0.1407,0.33,1.0,"(0.33, 0.6, 0.8)","(0.33, 1, 0.8)",,left,0,0.2685
42,2023-12-07_12h18.02.714,33,23,Female,1.0,0.1,0.33,0.8,0.8,0.134,0.67,1.0,"(0.33, 0.8, 1)","(0.67, 1, 0.8)",,right,1,0.3369
43,2023-12-07_12h18.02.714,33,23,Female,0.4,0.1216,1,0.8,1.0,0.1216,1.0,0.4,"(1, 0.8, 0.4)","(1, 0.4, 1)",,right,0,1.1586
44,2023-12-07_12h18.02.714,33,23,Female,0.4,0.1407,1,0.4,0.6,0.1276,1.0,1.0,"(1, 0.4, 0.4)","(1, 1, 0.6)",,left,1,0.4007
45,2023-12-07_12h18.02.714,33,23,Female,0.6,0.1551,0.67,1,0.6,0.1551,1.0,1.0,"(0.67, 1, 0.6)","(1, 1, 0.6)",,left,0,0.4539
46,2023-12-07_12h18.02.714,33,23,Female,0.8,0.1103,1,0.6,0.6,0.105,1.0,1.0,"(1, 0.6, 0.8)","(1, 1, 0.6)",,right,0,0.316
47,2023-12-07_12h18.02.714,33,23,Female,0.6,0.1158,0.33,0.8,0.4,0.134,0.67,0.6,"(0.33, 0.8, 0.6)","(0.67, 0.6, 0.4)",,right,1,0.374
48,2023-12-07_12h18.02.714,33,23,Female,0.6,0.1407,1,0.6,0.8,0.1103,0.67,0.4,"(1, 0.6, 0.6)","(0.67, 0.4, 0.8)",,left,1,0.2795
49,2023-12-07_12h18.02.714,33,23,Female,0.6,0.1216,0.33,1,0.4,0.105,1.0,1.0,"(0.33, 1, 0.6)","(1, 1, 0.4)",,left,1,0.3442
