,time_stamp,id,age,gender,brightness_left,size_left,hue_left,saturation_left,brightness_right,size_right,hue_right,saturation_right,color_left,color_right,same_size,keypress,correct_choice,reaction_time
0,2023-12-06_13h59.09.683,26,23,Female,1,0.1276,1,0.8,1,0.1276,0.33,1,"(1, 0.8, 1)","(0.33, 1, 1)",,right,0,2.7258
1,2023-12-06_13h59.09.683,26,23,Female,1,0.105,0.33,1.0,0.6,0.1103,0.33,0.6,"(0.33, 1, 1)","(0.33, 0.6, 0.6)",,left,0,1.0072
2,2023-12-06_13h59.09.683,26,23,Female,0.4,0.1158,0.33,1.0,0.4,0.1158,0.67,1,"(0.33, 1, 0.4)","(0.67, 1, 0.4)",,right,0,0.8459
3,2023-12-06_13h59.09.683,26,23,Female,1,0.1,1,1.0,1,0.1103,0.33,1,"(1, 1, 1)","(0.33, 1, 1)",,right,1,0.6192
4,2023-12-06_13h59.09.683,26,23,Female,0.6,0.1216,1,0.4,0.4,0.1551,0.33,0.8,"(1, 0.4, 0.6)","(0.33, 0.8, 0.4)",,right,1,0.5478
5,2023-12-06_13h59.09.683,26,23,Female,0.8,0.1103,1,0.6,0.8,0.1103,1.0,0.8,"(1, 0.6, 0.8)","(1, 0.8, 0.8)",,left,0,0.424
6,2023-12-06_13h59.09.683,26,23,Female,0.6,0.1,0.33,0.8,0.8,0.1551,0.33,0.6,"(0.33, 0.8, 0.6)","(0.33, 0.6, 0.8)",,right,1,0.3999
7,2023-12-06_13h59.09.683,26,23,Female,0.4,0.1551,0.67,0.4,0.6,0.1216,1.0,0.4,"(0.67, 0.4, 0.4)","(1, 0.4, 0.6)",,right,0,0.7335
8,2023-12-06_13h59.09.683,26,23,Female,0.4,0.1551,1,0.8,0.6,0.1103,0.67,0.6,"(1, 0.8, 0.4)","(0.67, 0.6, 0.6)",,left,1,0.4204
9,2023-12-06_13h59.09.683,26,23,Female,0.6,0.1216,0.33,0.6,1,0.1158,0.33,0.4,"(0.33, 0.6, 0.6)","(0.33, 0.4, 1)",,left,1,0.4713
10,2023-12-06_13h59.09.683,26,23,Female,0.6,0.1216,0.67,1.0,0.6,0.1551,0.67,0.4,"(0.67, 1, 0.6)","(0.67, 0.4, 0.6)",,right,1,0.3469
11,2023-12-06_13h59.09.683,26,23,Female,0.6,0.1276,0.67,1.0,1,0.1551,1.0,1,"(0.67, 1, 0.6)","(1, 1, 1)",,right,1,0.4143
12,2023-12-06_13h59.09.683,26,23,Female,0.8,0.1103,0.67,1.0,0.4,0.1103,1.0,0.4,"(0.67, 1, 0.8)","(1, 0.4, 0.4)",,left,0,0.565
13,2023-12-06_13h59.09.683,26,23,Female,0.6,0.1477,0.67,0.6,1,0.1276,0.33,1,"(0.67, 0.6, 0.6)","(0.33, 1, 1)",,left,1,0.4852
14,2023-12-06_13h59.09.683,26,23,Female,0.6,0.1407,0.67,0.8,0.8,0.1407,1.0,0.8,"(0.67, 0.8, 0.6)","(1, 0.8, 0.8)",,left,0,0.7903
15,2023-12-06_13h59.09.683,26,23,Female,0.4,0.1551,0.33,0.8,0.6,0.1276,1.0,0.6,"(0.33, 0.8, 0.4)","(1, 0.6, 0.6)",,left,1,0.3909
16,2023-12-06_13h59.09.683,26,23,Female,1,0.1407,0.67,1.0,0.4,0.1477,0.67,0.4,"(0.67, 1, 1)","(0.67, 0.4, 0.4)",,right,1,0.4794
17,2023-12-06_13h59.09.683,26,23,Female,0.8,0.105,0.33,1.0,1,0.105,0.67,0.8,"(0.33, 1, 0.8)","(0.67, 0.8, 1)",,left,0,0.3898
18,2023-12-06_13h59.09.683,26,23,Female,0.4,0.1158,1,0.6,0.4,0.1103,0.33,1,"(1, 0.6, 0.4)","(0.33, 1, 0.4)",,left,1,0.3671
19,2023-12-06_13h59.09.683,26,23,Female,0.4,0.1103,1,0.8,1,0.1407,0.33,0.4,"(1, 0.8, 0.4)","(0.33, 0.4, 1)",,right,1,0.304
20,2023-12-06_13h59.09.683,26,23,Female,0.6,0.1407,1,1.0,0.6,0.1103,0.33,0.8,"(1, 1, 0.6)","(0.33, 0.8, 0.6)",,left,1,0.4826
