,time_stamp,id,age,gender,brightness_left,size_left,hue_left,saturation_left,brightness_right,size_right,hue_right,saturation_right,color_left,color_right,same_size,keypress,correct_choice,reaction_time
0,2023-12-05_11h33.12.980,6,22,Female,0.6,0.1216,0.33,0.4,1,0.1477,0.67,1,"(0.33, 0.4, 0.6)","(0.67, 1, 1)",,right,1,3.2609
1,2023-12-05_11h33.12.980,6,22,Female,1.0,0.1103,0.33,0.4,0.6,0.1103,0.67,0.8,"(0.33, 0.4, 1)","(0.67, 0.8, 0.6)",,left,0,0.8936
2,2023-12-05_11h33.12.980,6,22,Female,0.6,0.1551,0.67,0.6,0.8,0.1477,0.33,1,"(0.67, 0.6, 0.6)","(0.33, 1, 0.8)",,left,1,0.6701
3,2023-12-05_11h33.12.980,6,22,Female,0.4,0.105,1.0,0.8,0.6,0.1477,1.0,0.4,"(1, 0.8, 0.4)","(1, 0.4, 0.6)",,right,1,0.4186
4,2023-12-05_11h33.12.980,6,22,Female,1.0,0.134,0.33,0.4,0.8,0.1158,0.33,0.4,"(0.33, 0.4, 1)","(0.33, 0.4, 0.8)",,left,1,0.4103
5,2023-12-05_11h33.12.980,6,22,Female,1.0,0.1,0.33,0.6,0.6,0.134,0.33,0.4,"(0.33, 0.6, 1)","(0.33, 0.4, 0.6)",,right,1,0.291
6,2023-12-05_11h33.12.980,6,22,Female,0.6,0.1551,1.0,0.8,0.6,0.1103,0.67,0.8,"(1, 0.8, 0.6)","(0.67, 0.8, 0.6)",,left,1,0.2358
7,2023-12-05_11h33.12.980,6,22,Female,0.4,0.1216,1.0,0.6,0.6,0.1,1.0,0.6,"(1, 0.6, 0.4)","(1, 0.6, 0.6)",,left,1,0.6913
8,2023-12-05_11h33.12.980,6,22,Female,0.6,0.1407,0.33,0.6,0.8,0.1158,1.0,0.4,"(0.33, 0.6, 0.6)","(1, 0.4, 0.8)",,left,1,0.4739
9,2023-12-05_11h33.12.980,6,22,Female,0.4,0.134,0.33,1.0,0.4,0.105,1.0,0.6,"(0.33, 1, 0.4)","(1, 0.6, 0.4)",,left,1,0.3778
10,2023-12-05_11h33.12.980,6,22,Female,0.8,0.1276,0.67,0.6,0.6,0.1407,0.67,1,"(0.67, 0.6, 0.8)","(0.67, 1, 0.6)",,right,1,0.4039
11,2023-12-05_11h33.12.980,6,22,Female,0.4,0.1551,0.33,0.8,0.6,0.134,0.67,0.8,"(0.33, 0.8, 0.4)","(0.67, 0.8, 0.6)",,left,1,0.4387
12,2023-12-05_11h33.12.980,6,22,Female,1.0,0.1276,0.67,0.8,0.6,0.1,0.33,0.4,"(0.67, 0.8, 1)","(0.33, 0.4, 0.6)",,left,1,0.5121
13,2023-12-05_11h33.12.980,6,22,Female,1.0,0.1216,0.33,0.8,0.6,0.1477,0.67,1,"(0.33, 0.8, 1)","(0.67, 1, 0.6)",,right,1,0.3753
14,2023-12-05_11h33.12.980,6,22,Female,0.4,0.1103,1.0,0.8,0.6,0.1216,1.0,0.4,"(1, 0.8, 0.4)","(1, 0.4, 0.6)",,right,1,0.3919
15,2023-12-05_11h33.12.980,6,22,Female,0.4,0.1407,0.33,1.0,0.6,0.1276,0.67,0.4,"(0.33, 1, 0.4)","(0.67, 0.4, 0.6)",,left,1,0.4138
16,2023-12-05_11h33.12.980,6,22,Female,0.4,0.1,1.0,0.8,0.8,0.1551,0.67,0.8,"(1, 0.8, 0.4)","(0.67, 0.8, 0.8)",,right,1,0.4589
17,2023-12-05_11h33.12.980,6,22,Female,0.8,0.1551,1.0,0.4,0.6,0.1551,0.67,0.8,"(1, 0.4, 0.8)","(0.67, 0.8, 0.6)",,left,0,1.0557
18,2023-12-05_11h33.12.980,6,22,Female,0.6,0.1477,0.67,0.8,0.6,0.1551,0.67,1,"(0.67, 0.8, 0.6)","(0.67, 1, 0.6)",,right,1,0.5034
19,2023-12-05_11h33.12.980,6,22,Female,0.4,0.1216,0.33,1.0,0.6,0.1,0.67,0.6,"(0.33, 1, 0.4)","(0.67, 0.6, 0.6)",,left,1,0.4082
