,time_stamp,id,age,gender,brightness_left,size_left,hue_left,saturation_left,brightness_right,size_right,hue_right,saturation_right,color_left,color_right,same_size,keypress,correct_choice,reaction_time
0,2023-12-02_00h18.58.042,2,,Female,0.95,0.1,0.56,0.7,0.58,0.143,0.65,0.79,"(0.281021918830605, 0.6919086038369715, 0.9460462242403531)","(0.1226921155638484, 0.18272759239541211, 0.5848180576572575)",,right,1,0.47
1,2023-12-02_00h18.58.042,2,,Female,0.85,0.15,0.42,0.98,0.62,0.1352,0.17,0.85,"(0.016052313325425754, 0.849480735066487, 0.4680075871001347)","(0.6027702384935737, 0.6248808005073683, 0.09537028891110276)",,left,1,0.25
2,2023-12-02_00h18.58.042,2,,Female,0.78,0.14,0.2,0.81,0.74,0.1024,0.56,0.79,"(0.667703008216546, 0.776658897684108, 0.14551966500416805)","(0.1547216209142272, 0.54347629887584, 0.7418056798071497)",,left,1,0.34
3,2023-12-02_00h18.58.042,2,,Female,0.88,0.14,0.44,0.77,0.77,0.1416,0.26,0.73,"(0.20581056932492434, 0.8785719611987648, 0.6262705919153487)","(0.4549166338286541, 0.7664943900744039, 0.2103572178488302)",,right,1,0.27
4,2023-12-02_00h18.58.042,2,,Female,0.87,0.11,0.52,0.78,0.86,0.1278,0.65,0.99,"(0.18685542633330743, 0.786613516062958, 0.8658707075789346)","(0.005677255912571235, 0.11178451748088916, 0.8613889514783235)",,left,0,0.59
5,2023-12-02_00h18.58.042,2,,Female,0.63,0.11,0.94,0.95,0.75,0.1416,0.24,0.94,"(0.6339415692471376, 0.034223829906776235, 0.2502925573907176)","(0.41860466013916087, 0.7453746582521527, 0.04240948900126897)",,right,1,0.25
6,2023-12-02_00h18.58.042,2,,Female,0.81,0.15,0.92,0.83,0.67,0.1141,0.98,0.95,"(0.8126741846441399, 0.13643032397202293, 0.445043171227253)","(0.6697106244506235, 0.033270622595635055, 0.09665031197953153)",,left,1,0.31
7,2023-12-02_00h18.58.042,2,,Female,0.59,0.11,0.38,0.75,0.87,0.1037,0.39,0.97,"(0.1457237737621561, 0.5918097235300204, 0.2678504423077454)","(0.023198976782272403, 0.8680477761587113, 0.3190638759326366)",,right,0,0.53
8,2023-12-02_00h18.58.042,2,,Female,0.6,0.12,0.74,0.97,0.63,0.142,0.35,0.74,"(0.2717201361876784, 0.019559154281504454, 0.5956096670908118)","(0.16533576170097264, 0.6313769561303813, 0.20315487915116398)",,right,1,0.31
9,2023-12-02_00h18.58.042,2,,Female,0.85,0.15,0.59,0.75,0.92,0.1122,0.9,0.75,"(0.2114849557544892, 0.4901716220639523, 0.8468523830110566)","(0.9182803442624732, 0.22971731739362303, 0.6595874172690699)",,left,1,0.36
