,time_stamp,id,age,gender,brightness_left,size_left,hue_left,saturation_left,brightness_right,size_right,hue_right,saturation_right,color_left,color_right,same_size,keypress,correct_choice,reaction_time
18,2023-12-06_15h28.00.311,27,23,Male,1.0,0.1477,1,1.0,0.8,0.105,1.0,0.8,"(1, 1, 1)","(1, 0.8, 0.8)",,left,1,0.3951
19,2023-12-06_15h28.00.311,27,23,Male,0.8,0.1477,0.67,0.6,0.4,0.1551,0.67,1.0,"(0.67, 0.6, 0.8)","(0.67, 1, 0.4)",,right,1,0.5077
20,2023-12-06_15h28.00.311,27,23,Male,0.8,0.1551,0.33,1.0,0.6,0.1216,0.33,0.6,"(0.33, 1, 0.8)","(0.33, 0.6, 0.6)",,left,1,0.4276
21,2023-12-06_15h28.00.311,27,23,Male,1.0,0.1158,0.33,1.0,0.4,0.1477,0.67,1.0,"(0.33, 1, 1)","(0.67, 1, 0.4)",,right,1,0.4471
22,2023-12-06_15h28.00.311,27,23,Male,0.6,0.134,1,0.6,0.8,0.1407,0.33,0.4,"(1, 0.6, 0.6)","(0.33, 0.4, 0.8)",,right,1,1.2573
23,2023-12-06_15h28.00.311,27,23,Male,0.4,0.1276,1,0.4,1.0,0.1407,0.33,0.4,"(1, 0.4, 0.4)","(0.33, 0.4, 1)",,right,1,0.6539
24,2023-12-06_15h28.00.311,27,23,Male,0.6,0.1216,1,0.4,1.0,0.1477,0.67,0.4,"(1, 0.4, 0.6)","(0.67, 0.4, 1)",,right,1,0.8749
25,2023-12-06_15h28.00.311,27,23,Male,0.4,0.134,1,0.4,0.8,0.1551,1.0,0.6,"(1, 0.4, 0.4)","(1, 0.6, 0.8)",,right,1,0.5496
26,2023-12-06_15h28.00.311,27,23,Male,0.4,0.1276,1,0.8,0.8,0.1,0.67,1.0,"(1, 0.8, 0.4)","(0.67, 1, 0.8)",,left,1,0.5706
27,2023-12-06_15h28.00.311,27,23,Male,1.0,0.1158,1,1.0,1.0,0.1551,0.67,1.0,"(1, 1, 1)","(0.67, 1, 1)",,right,1,0.6396
28,2023-12-06_15h28.00.311,27,23,Male,0.4,0.1407,0.33,0.8,0.8,0.1158,0.67,1.0,"(0.33, 0.8, 0.4)","(0.67, 1, 0.8)",,left,1,0.7255
29,2023-12-06_15h28.00.311,27,23,Male,0.6,0.1,0.33,0.4,0.6,0.1551,0.33,1.0,"(0.33, 0.4, 0.6)","(0.33, 1, 0.6)",,right,1,0.459
30,2023-12-06_15h28.00.311,27,23,Male,1.0,0.1216,0.33,0.6,0.6,0.105,1.0,0.4,"(0.33, 0.6, 1)","(1, 0.4, 0.6)",,left,1,0.3745
31,2023-12-06_15h28.00.311,27,23,Male,0.4,0.1407,0.67,0.6,0.8,0.1158,1.0,0.4,"(0.67, 0.6, 0.4)","(1, 0.4, 0.8)",,left,1,0.5023
32,2023-12-06_15h28.00.311,27,23,Male,0.6,0.134,0.67,0.6,1.0,0.1477,0.67,0.6,"(0.67, 0.6, 0.6)","(0.67, 0.6, 1)",,right,1,0.3567
33,2023-12-06_15h28.00.311,27,23,Male,0.4,0.1276,0.33,0.8,0.6,0.105,0.33,0.8,"(0.33, 0.8, 0.4)","(0.33, 0.8, 0.6)",,left,1,0.2816
34,2023-12-06_15h28.00.311,27,23,Male,0.4,0.1158,0.33,0.6,0.6,0.1276,0.67,0.8,"(0.33, 0.6, 0.4)","(0.67, 0.8, 0.6)",,right,1,0.372
35,2023-12-06_15h28.00.311,27,23,Male,1.0,0.1158,0.67,0.4,0.4,0.105,1.0,0.6,"(0.67, 0.4, 1)","(1, 0.6, 0.4)",,left,1,0.3586
36,2023-12-06_15h28.00.311,27,23,Male,0.6,0.1,0.67,1.0,0.6,0.1551,1.0,0.4,"(0.67, 1, 0.6)","(1, 0.4, 0.6)",,right,1,0.3706
37,2023-12-06_15h28.00.311,27,23,Male,0.6,0.1477,0.67,0.4,0.4,0.1216,0.33,0.4,"(0.67, 0.4, 0.6)","(0.33, 0.4, 0.4)",,left,1,0.3062
38,2023-12-06_15h28.00.311,27,23,Male,0.4,0.105,1,0.8,1.0,0.1407,1.0,0.6,"(1, 0.8, 0.4)","(1, 0.6, 1)",,right,1,0.2737
39,2023-12-06_15h28.00.311,27,23,Male,0.4,0.1477,0.67,0.8,0.6,0.1216,0.33,0.6,"(0.67, 0.8, 0.4)","(0.33, 0.6, 0.6)",,left,1,0.3158
40,2023-12-06_15h28.00.311,27,23,Male,0.6,0.1158,0.67,0.6,1.0,0.105,0.67,0.4,"(0.67, 0.6, 0.6)","(0.67, 0.4, 1)",,left,1,0.7208
41,2023-12-06_15h28.00.311,27,23,Male,0.8,0.1276,1,0.4,0.6,0.105,0.67,0.4,"(1, 0.4, 0.8)","(0.67, 0.4, 0.6)",,left,1,0.416
42,2023-12-06_15h28.00.311,27,23,Male,0.4,0.1407,0.33,0.6,0.6,0.1276,0.33,0.8,"(0.33, 0.6, 0.4)","(0.33, 0.8, 0.6)",,left,1,0.6661
43,2023-12-06_15h28.00.311,27,23,Male,0.6,0.1276,0.33,0.6,1.0,0.1477,1.0,0.8,"(0.33, 0.6, 0.6)","(1, 0.8, 1)",,right,1,0.3754
44,2023-12-06_15h28.00.311,27,23,Male,0.4,0.105,1,0.4,0.4,0.1551,0.67,0.4,"(1, 0.4, 0.4)","(0.67, 0.4, 0.4)",,right,1,0.3213
45,2023-12-06_15h28.00.311,27,23,Male,0.4,0.1,1,0.6,0.4,0.1276,0.33,1.0,"(1, 0.6, 0.4)","(0.33, 1, 0.4)",,right,1,0.3583
46,2023-12-06_15h28.00.311,27,23,Male,0.8,0.1551,0.67,0.4,0.6,0.1103,0.67,1.0,"(0.67, 0.4, 0.8)","(0.67, 1, 0.6)",,left,1,0.2426
47,2023-12-06_15h28.00.311,27,23,Male,0.6,0.1158,1,0.8,0.4,0.1158,0.33,0.8,"(1, 0.8, 0.6)","(0.33, 0.8, 0.4)",,right,0,0.2814
48,2023-12-06_15h28.00.311,27,23,Male,0.8,0.105,1,0.4,1.0,0.1477,0.33,0.6,"(1, 0.4, 0.8)","(0.33, 0.6, 1)",,right,1,0.365
49,2023-12-06_15h28.00.311,27,23,Male,0.8,0.1,0.33,0.8,0.4,0.105,0.33,0.4,"(0.33, 0.8, 0.8)","(0.33, 0.4, 0.4)",,left,0,0.2818
