,time_stamp,id,age,gender,brightness_left,size_left,hue_left,saturation_left,brightness_right,size_right,hue_right,saturation_right,color_left,color_right,same_size,keypress,correct_choice,reaction_time
0,2023-12-05_12h06.48.548,9,24,Male,1,0.1477,1,0.8,1,0.1276,0.67,1,"(1, 0.8, 1)","(0.67, 1, 1)",,left,1,0.5722
1,2023-12-05_12h06.48.548,9,24,Male,1,0.134,0.33,1.0,1,0.1158,0.67,1,"(0.33, 1, 1)","(0.67, 1, 1)",,left,1,0.4696
2,2023-12-05_12h06.48.548,9,24,Male,1,0.1551,0.33,0.8,0.6,0.1158,1.0,1,"(0.33, 0.8, 1)","(1, 1, 0.6)",,left,1,0.2916
3,2023-12-05_12h06.48.548,9,24,Male,1,0.1,0.67,0.8,0.8,0.1,1.0,0.6,"(0.67, 0.8, 1)","(1, 0.6, 0.8)",,right,0,0.3741
4,2023-12-05_12h06.48.548,9,24,Male,1,0.1551,0.33,0.8,1,0.1158,0.67,1,"(0.33, 0.8, 1)","(0.67, 1, 1)",,left,1,0.2867
5,2023-12-05_12h06.48.548,9,24,Male,0.8,0.1158,0.67,1.0,0.8,0.1103,0.33,0.6,"(0.67, 1, 0.8)","(0.33, 0.6, 0.8)",,left,1,0.3344
6,2023-12-05_12h06.48.548,9,24,Male,0.6,0.1551,0.67,0.6,0.4,0.1477,0.33,0.6,"(0.67, 0.6, 0.6)","(0.33, 0.6, 0.4)",,right,0,0.456
7,2023-12-05_12h06.48.548,9,24,Male,0.8,0.1,1,0.4,0.4,0.1551,0.67,0.6,"(1, 0.4, 0.8)","(0.67, 0.6, 0.4)",,right,1,0.3197
8,2023-12-05_12h06.48.548,9,24,Male,1,0.1551,0.67,0.4,0.8,0.1276,1.0,0.6,"(0.67, 0.4, 1)","(1, 0.6, 0.8)",,left,1,0.219
9,2023-12-05_12h06.48.548,9,24,Male,0.4,0.134,1,1.0,0.6,0.1276,1.0,0.6,"(1, 1, 0.4)","(1, 0.6, 0.6)",,left,1,0.3808
10,2023-12-05_12h06.48.548,9,24,Male,0.6,0.134,0.33,0.6,0.8,0.134,0.67,1,"(0.33, 0.6, 0.6)","(0.67, 1, 0.8)",,left,0,0.3117
11,2023-12-05_12h06.48.548,9,24,Male,0.8,0.1216,0.33,1.0,1,0.1158,1.0,0.6,"(0.33, 1, 0.8)","(1, 0.6, 1)",,left,1,0.5373
12,2023-12-05_12h06.48.548,9,24,Male,0.6,0.1158,1,0.8,1,0.1477,0.33,1,"(1, 0.8, 0.6)","(0.33, 1, 1)",,right,1,0.2852
13,2023-12-05_12h06.48.548,9,24,Male,0.8,0.1276,0.67,0.6,0.8,0.105,0.33,0.4,"(0.67, 0.6, 0.8)","(0.33, 0.4, 0.8)",,left,1,0.3424
14,2023-12-05_12h06.48.548,9,24,Male,1,0.1477,0.33,0.4,0.4,0.134,1.0,1,"(0.33, 0.4, 1)","(1, 1, 0.4)",,left,1,0.2869
15,2023-12-05_12h06.48.548,9,24,Male,0.8,0.1158,0.67,0.4,0.4,0.1276,0.67,1,"(0.67, 0.4, 0.8)","(0.67, 1, 0.4)",,right,1,0.6783
16,2023-12-05_12h06.48.548,9,24,Male,0.4,0.134,0.67,0.8,1,0.1158,1.0,0.4,"(0.67, 0.8, 0.4)","(1, 0.4, 1)",,left,1,0.3463
17,2023-12-05_12h06.48.548,9,24,Male,0.8,0.1477,0.33,1.0,0.8,0.105,0.67,0.6,"(0.33, 1, 0.8)","(0.67, 0.6, 0.8)",,left,1,0.3262
18,2023-12-05_12h06.48.548,9,24,Male,0.4,0.1551,1,0.8,0.8,0.1103,1.0,0.6,"(1, 0.8, 0.4)","(1, 0.6, 0.8)",,left,1,0.376
19,2023-12-05_12h06.48.548,9,24,Male,0.6,0.134,1,1.0,0.4,0.1477,0.33,0.6,"(1, 1, 0.6)","(0.33, 0.6, 0.4)",,right,1,0.6954
20,2023-12-05_12h06.48.548,9,24,Male,1,0.1551,0.67,1.0,1,0.1407,0.33,0.8,"(0.67, 1, 1)","(0.33, 0.8, 1)",,left,1,0.4826
21,2023-12-05_12h06.48.548,9,24,Male,0.4,0.1551,0.33,1.0,1,0.1276,0.33,0.8,"(0.33, 1, 0.4)","(0.33, 0.8, 1)",,left,1,0.3716
22,2023-12-05_12h06.48.548,9,24,Male,0.4,0.1407,1,0.8,0.8,0.1477,1.0,0.4,"(1, 0.8, 0.4)","(1, 0.4, 0.8)",,right,1,0.7411
23,2023-12-05_12h06.48.548,9,24,Male,0.4,0.1,0.33,0.4,0.4,0.1158,0.67,0.6,"(0.33, 0.4, 0.4)","(0.67, 0.6, 0.4)",,right,1,0.8584
24,2023-12-05_12h06.48.548,9,24,Male,1,0.1158,0.33,0.4,1,0.1216,1.0,0.6,"(0.33, 0.4, 1)","(1, 0.6, 1)",,left,0,0.7237
25,2023-12-05_12h06.48.548,9,24,Male,1,0.1103,1,0.4,0.4,0.1,1.0,0.8,"(1, 0.4, 1)","(1, 0.8, 0.4)",,right,0,0.6157
26,2023-12-05_12h06.48.548,9,24,Male,0.4,0.1407,0.33,1.0,0.6,0.1,0.33,0.8,"(0.33, 1, 0.4)","(0.33, 0.8, 0.6)",,left,1,0.4149
27,2023-12-05_12h06.48.548,9,24,Male,0.4,0.1216,1,1.0,0.4,0.1551,0.33,0.6,"(1, 1, 0.4)","(0.33, 0.6, 0.4)",,right,1,0.3964
28,2023-12-05_12h06.48.548,9,24,Male,0.6,0.1158,0.67,1.0,0.6,0.1,0.33,0.6,"(0.67, 1, 0.6)","(0.33, 0.6, 0.6)",,left,1,0.4139
29,2023-12-05_12h06.48.548,9,24,Male,0.4,0.1216,0.67,0.6,0.6,0.1276,0.33,0.4,"(0.67, 0.6, 0.4)","(0.33, 0.4, 0.6)",,right,1,0.7373
30,2023-12-05_12h06.48.548,9,24,Male,0.6,0.1216,1,0.6,0.8,0.1477,0.33,1,"(1, 0.6, 0.6)","(0.33, 1, 0.8)",,left,0,0.5708
