,time_stamp,id,age,gender,brightness_left,size_left,hue_left,saturation_left,brightness_right,size_right,hue_right,saturation_right,color_left,color_right,same_size,keypress,correct_choice,reaction_time
12,2023-12-05_13h24.01.006,10,23,Female,0.6,0.1103,1.0,0.8,0.6,0.1477,0.67,0.6,"(1, 0.8, 0.6)","(0.67, 0.6, 0.6)",,right,1,0.2824
13,2023-12-05_13h24.01.006,10,23,Female,0.4,0.1103,0.33,1.0,0.6,0.105,1.0,0.8,"(0.33, 1, 0.4)","(1, 0.8, 0.6)",,left,1,0.2483
14,2023-12-05_13h24.01.006,10,23,Female,1.0,0.1,0.33,1.0,1.0,0.1477,1.0,1.0,"(0.33, 1, 1)","(1, 1, 1)",,right,1,0.2277
15,2023-12-05_13h24.01.006,10,23,Female,0.6,0.1216,0.33,0.6,0.4,0.1,0.67,0.4,"(0.33, 0.6, 0.6)","(0.67, 0.4, 0.4)",,left,1,0.2832
16,2023-12-05_13h24.01.006,10,23,Female,1.0,0.1103,0.33,1.0,0.8,0.1551,1.0,0.6,"(0.33, 1, 1)","(1, 0.6, 0.8)",,right,1,0.2317
17,2023-12-05_13h24.01.006,10,23,Female,0.6,0.105,0.33,0.4,0.8,0.1407,0.33,0.8,"(0.33, 0.4, 0.6)","(0.33, 0.8, 0.8)",,right,1,0.2281
18,2023-12-05_13h24.01.006,10,23,Female,0.8,0.1477,0.33,0.6,0.6,0.1407,0.67,0.8,"(0.33, 0.6, 0.8)","(0.67, 0.8, 0.6)",,left,1,0.2478
19,2023-12-05_13h24.01.006,10,23,Female,1.0,0.1,1.0,0.6,0.6,0.105,1.0,1.0,"(1, 0.6, 1)","(1, 1, 0.6)",,left,0,0.4366
20,2023-12-05_13h24.01.006,10,23,Female,0.6,0.1,1.0,0.6,1.0,0.105,0.33,0.4,"(1, 0.6, 0.6)","(0.33, 0.4, 1)",,left,0,0.274
21,2023-12-05_13h24.01.006,10,23,Female,0.6,0.1407,0.33,0.4,0.6,0.1276,1.0,0.8,"(0.33, 0.4, 0.6)","(1, 0.8, 0.6)",,left,1,0.3965
22,2023-12-05_13h24.01.006,10,23,Female,0.8,0.1407,1.0,1.0,0.8,0.1477,0.67,0.4,"(1, 1, 0.8)","(0.67, 0.4, 0.8)",,right,1,0.4485
23,2023-12-05_13h24.01.006,10,23,Female,0.4,0.1216,1.0,0.6,0.8,0.1103,0.33,0.6,"(1, 0.6, 0.4)","(0.33, 0.6, 0.8)",,left,1,0.3016
24,2023-12-05_13h24.01.006,10,23,Female,0.4,0.1407,0.67,1.0,0.6,0.1,0.33,0.4,"(0.67, 1, 0.4)","(0.33, 0.4, 0.6)",,left,1,0.2885
25,2023-12-05_13h24.01.006,10,23,Female,0.6,0.1276,0.67,0.4,0.4,0.134,1.0,1.0,"(0.67, 0.4, 0.6)","(1, 1, 0.4)",,right,1,0.2736
26,2023-12-05_13h24.01.006,10,23,Female,1.0,0.1216,0.33,0.4,0.8,0.1103,0.67,0.4,"(0.33, 0.4, 1)","(0.67, 0.4, 0.8)",,left,1,0.2857
27,2023-12-05_13h24.01.006,10,23,Female,0.8,0.134,1.0,0.4,0.8,0.1158,0.33,0.6,"(1, 0.4, 0.8)","(0.33, 0.6, 0.8)",,left,1,0.2766
28,2023-12-05_13h24.01.006,10,23,Female,0.4,0.134,0.67,0.4,0.6,0.1216,1.0,0.8,"(0.67, 0.4, 0.4)","(1, 0.8, 0.6)",,left,1,0.344
29,2023-12-05_13h24.01.006,10,23,Female,0.6,0.1216,1.0,0.6,1.0,0.1103,0.33,1.0,"(1, 0.6, 0.6)","(0.33, 1, 1)",,left,1,0.5521
30,2023-12-05_13h24.01.006,10,23,Female,0.8,0.1551,1.0,0.6,1.0,0.1,1.0,1.0,"(1, 0.6, 0.8)","(1, 1, 1)",,left,1,0.3051
31,2023-12-05_13h24.01.006,10,23,Female,0.4,0.134,0.67,0.4,0.8,0.134,1.0,1.0,"(0.67, 0.4, 0.4)","(1, 1, 0.8)",,right,0,0.3488
32,2023-12-05_13h24.01.006,10,23,Female,0.6,0.134,1.0,0.4,0.8,0.134,0.67,1.0,"(1, 0.4, 0.6)","(0.67, 1, 0.8)",,left,0,0.2148
33,2023-12-05_13h24.01.006,10,23,Female,0.8,0.1103,0.33,1.0,0.4,0.1158,0.67,0.6,"(0.33, 1, 0.8)","(0.67, 0.6, 0.4)",,right,1,0.2047
34,2023-12-05_13h24.01.006,10,23,Female,0.8,0.1,0.33,0.6,0.8,0.1407,0.67,0.4,"(0.33, 0.6, 0.8)","(0.67, 0.4, 0.8)",,left,0,0.1889
35,2023-12-05_13h24.01.006,10,23,Female,1.0,0.1477,0.67,0.4,0.6,0.105,0.33,0.4,"(0.67, 0.4, 1)","(0.33, 0.4, 0.6)",,left,1,0.3661
36,2023-12-05_13h24.01.006,10,23,Female,0.6,0.1407,1.0,0.8,1.0,0.1103,0.67,0.4,"(1, 0.8, 0.6)","(0.67, 0.4, 1)",,left,1,0.3787
37,2023-12-05_13h24.01.006,10,23,Female,0.8,0.105,0.67,0.6,0.4,0.1551,0.67,0.4,"(0.67, 0.6, 0.8)","(0.67, 0.4, 0.4)",,right,1,0.2949
38,2023-12-05_13h24.01.006,10,23,Female,0.8,0.1276,1.0,0.8,1.0,0.1477,1.0,1.0,"(1, 0.8, 0.8)","(1, 1, 1)",,left,0,0.3585
39,2023-12-05_13h24.01.006,10,23,Female,0.6,0.1,0.33,1.0,0.8,0.1,1.0,0.6,"(0.33, 1, 0.6)","(1, 0.6, 0.8)",,left,0,0.2414
40,2023-12-05_13h24.01.006,10,23,Female,0.8,0.1103,0.67,0.6,0.8,0.1158,0.67,0.6,"(0.67, 0.6, 0.8)","(0.67, 0.6, 0.8)",,right,1,0.5879
41,2023-12-05_13h24.01.006,10,23,Female,0.6,0.1103,1.0,0.6,0.8,0.1551,1.0,0.4,"(1, 0.6, 0.6)","(1, 0.4, 0.8)",,right,1,0.2454
42,2023-12-05_13h24.01.006,10,23,Female,0.6,0.1103,0.33,0.8,0.6,0.105,1.0,1.0,"(0.33, 0.8, 0.6)","(1, 1, 0.6)",,left,1,0.2578
43,2023-12-05_13h24.01.006,10,23,Female,0.6,0.1407,0.33,1.0,0.8,0.1,0.33,0.4,"(0.33, 1, 0.6)","(0.33, 0.4, 0.8)",,left,1,0.2379
44,2023-12-05_13h24.01.006,10,23,Female,1.0,0.1216,0.67,0.4,0.4,0.1477,0.67,0.4,"(0.67, 0.4, 1)","(0.67, 0.4, 0.4)",,right,1,0.2572
45,2023-12-05_13h24.01.006,10,23,Female,0.4,0.1158,0.33,1.0,0.4,0.134,0.33,0.4,"(0.33, 1, 0.4)","(0.33, 0.4, 0.4)",,right,1,0.3218
46,2023-12-05_13h24.01.006,10,23,Female,0.6,0.1216,1.0,0.6,1.0,0.1158,1.0,0.8,"(1, 0.6, 0.6)","(1, 0.8, 1)",,left,1,0.26
47,2023-12-05_13h24.01.006,10,23,Female,0.8,0.1,0.67,0.4,1.0,0.1551,1.0,0.6,"(0.67, 0.4, 0.8)","(1, 0.6, 1)",,right,1,0.245
48,2023-12-05_13h24.01.006,10,23,Female,0.8,0.134,1.0,1.0,0.8,0.1103,0.33,1.0,"(1, 1, 0.8)","(0.33, 1, 0.8)",,left,1,0.2208
49,2023-12-05_13h24.01.006,10,23,Female,1.0,0.134,0.67,0.8,0.4,0.1477,0.33,0.4,"(0.67, 0.8, 1)","(0.33, 0.4, 0.4)",,left,0,0.5787
