,time_stamp,id,age,gender,brightness_left,size_left,hue_left,saturation_left,brightness_right,size_right,hue_right,saturation_right,color_left,color_right,same_size,keypress,correct_choice,reaction_time
0,2023-12-06_12h44.29.669,25,23,Male,1,0.105,0.67,0.6,0.8,0.1551,0.33,1,"(0.67, 0.6, 1)","(0.33, 1, 0.8)",,right,1,1.1347
1,2023-12-06_12h44.29.669,25,23,Male,0.6,0.134,0.67,0.8,1.0,0.1407,0.67,0.8,"(0.67, 0.8, 0.6)","(0.67, 0.8, 1)",,right,1,0.4309
2,2023-12-06_12h44.29.669,25,23,Male,0.8,0.1216,0.67,0.6,0.8,0.134,0.67,0.6,"(0.67, 0.6, 0.8)","(0.67, 0.6, 0.8)",,right,1,0.3293
3,2023-12-06_12h44.29.669,25,23,Male,0.6,0.105,0.33,0.6,1.0,0.1158,0.33,0.4,"(0.33, 0.6, 0.6)","(0.33, 0.4, 1)",,right,1,0.3863
4,2023-12-06_12h44.29.669,25,23,Male,0.4,0.1103,0.33,0.6,0.8,0.1216,0.67,1,"(0.33, 0.6, 0.4)","(0.67, 1, 0.8)",,right,1,0.3036
5,2023-12-06_12h44.29.669,25,23,Male,1,0.134,0.33,1.0,0.8,0.105,0.67,0.8,"(0.33, 1, 1)","(0.67, 0.8, 0.8)",,left,1,0.4208
6,2023-12-06_12h44.29.669,25,23,Male,0.6,0.1216,1.0,0.6,0.4,0.134,0.33,0.6,"(1, 0.6, 0.6)","(0.33, 0.6, 0.4)",,right,1,0.2547
7,2023-12-06_12h44.29.669,25,23,Male,1,0.134,0.67,0.6,0.6,0.1216,0.33,0.6,"(0.67, 0.6, 1)","(0.33, 0.6, 0.6)",,left,1,0.3166
8,2023-12-06_12h44.29.669,25,23,Male,0.6,0.1276,1.0,0.4,1.0,0.1276,0.33,0.8,"(1, 0.4, 0.6)","(0.33, 0.8, 1)",,left,0,0.36
9,2023-12-06_12h44.29.669,25,23,Male,1,0.1216,1.0,1.0,0.6,0.105,1.0,0.8,"(1, 1, 1)","(1, 0.8, 0.6)",,right,0,0.2126
10,2023-12-06_12h44.29.669,25,23,Male,0.4,0.134,0.67,0.6,0.8,0.1,0.67,0.8,"(0.67, 0.6, 0.4)","(0.67, 0.8, 0.8)",,left,1,0.299
11,2023-12-06_12h44.29.669,25,23,Male,0.4,0.1551,0.67,0.6,0.8,0.1477,0.33,0.6,"(0.67, 0.6, 0.4)","(0.33, 0.6, 0.8)",,right,0,0.2075
12,2023-12-06_12h44.29.669,25,23,Male,0.4,0.1407,0.67,0.6,0.4,0.1407,0.67,0.8,"(0.67, 0.6, 0.4)","(0.67, 0.8, 0.4)",,left,0,0.337
13,2023-12-06_12h44.29.669,25,23,Male,0.8,0.1158,0.33,1.0,0.8,0.1407,0.33,0.8,"(0.33, 1, 0.8)","(0.33, 0.8, 0.8)",,right,1,0.227
14,2023-12-06_12h44.29.669,25,23,Male,0.6,0.1103,0.67,0.6,0.6,0.1407,0.67,0.4,"(0.67, 0.6, 0.6)","(0.67, 0.4, 0.6)",,right,1,0.4334
15,2023-12-06_12h44.29.669,25,23,Male,1,0.1216,0.67,0.8,0.4,0.1551,0.33,1,"(0.67, 0.8, 1)","(0.33, 1, 0.4)",,right,1,0.3392
16,2023-12-06_12h44.29.669,25,23,Male,0.4,0.1103,1.0,1.0,0.6,0.1551,1.0,0.4,"(1, 1, 0.4)","(1, 0.4, 0.6)",,right,1,0.1948
17,2023-12-06_12h44.29.669,25,23,Male,0.8,0.1477,1.0,0.6,1.0,0.1407,1.0,1,"(1, 0.6, 0.8)","(1, 1, 1)",,left,1,0.5579
18,2023-12-06_12h44.29.669,25,23,Male,0.8,0.1216,0.67,0.8,0.6,0.1276,0.67,0.8,"(0.67, 0.8, 0.8)","(0.67, 0.8, 0.6)",,left,0,0.3393
19,2023-12-06_12h44.29.669,25,23,Male,0.4,0.1276,0.67,0.6,0.8,0.1216,0.67,0.8,"(0.67, 0.6, 0.4)","(0.67, 0.8, 0.8)",,right,0,0.4001
20,2023-12-06_12h44.29.669,25,23,Male,0.4,0.1407,0.67,1.0,0.8,0.1551,1.0,1,"(0.67, 1, 0.4)","(1, 1, 0.8)",,right,1,0.4552
