,time_stamp,id,age,gender,brightness_left,size_left,hue_left,saturation_left,brightness_right,size_right,hue_right,saturation_right,color_left,color_right,same_size,keypress,correct_choice,reaction_time
0,2023-12-04_14h07.40.844,2,20,Female,1,0.1158,0.33,1,0.4,0.1216,0.67,0.8,"(0.33, 1, 1)","(0.67, 0.8, 0.4)",,right,1,0.2488
1,2023-12-04_14h07.40.844,2,20,Female,0.4,0.1158,0.33,1,0.8,0.1477,1.0,0.4,"(0.33, 1, 0.4)","(1, 0.4, 0.8)",,right,1,0.255
2,2023-12-04_14h07.40.844,2,20,Female,0.8,0.105,1.0,1,0.8,0.1158,1.0,1.0,"(1, 1, 0.8)","(1, 1, 0.8)",,right,1,0.1789
3,2023-12-04_14h07.40.844,2,20,Female,0.6,0.1216,0.33,0.6,0.6,0.134,0.33,1.0,"(0.33, 0.6, 0.6)","(0.33, 1, 0.6)",,right,1,0.1946
4,2023-12-04_14h07.40.844,2,20,Female,1,0.1551,0.67,0.4,1.0,0.1477,0.33,0.8,"(0.67, 0.4, 1)","(0.33, 0.8, 1)",,left,1,0.1718
5,2023-12-04_14h07.40.844,2,20,Female,0.6,0.1477,0.33,0.4,0.4,0.134,0.33,1.0,"(0.33, 0.4, 0.6)","(0.33, 1, 0.4)",,left,1,0.1914
6,2023-12-04_14h07.40.844,2,20,Female,0.4,0.1407,0.67,0.8,1.0,0.1407,0.33,0.8,"(0.67, 0.8, 0.4)","(0.33, 0.8, 1)",,right,0,0.2964
7,2023-12-04_14h07.40.844,2,20,Female,1,0.1551,0.33,0.4,0.6,0.1551,1.0,0.6,"(0.33, 0.4, 1)","(1, 0.6, 0.6)",,left,0,0.2101
8,2023-12-04_14h07.40.844,2,20,Female,0.6,0.1216,1.0,0.6,0.8,0.1477,0.67,0.6,"(1, 0.6, 0.6)","(0.67, 0.6, 0.8)",,right,1,0.238
9,2023-12-04_14h07.40.844,2,20,Female,0.6,0.105,0.67,1,0.6,0.1103,1.0,0.8,"(0.67, 1, 0.6)","(1, 0.8, 0.6)",,right,1,0.1374
10,2023-12-04_14h07.40.844,2,20,Female,0.4,0.105,1.0,0.8,0.8,0.1477,0.67,0.8,"(1, 0.8, 0.4)","(0.67, 0.8, 0.8)",,right,1,0.231
11,2023-12-04_14h07.40.844,2,20,Female,1,0.1,1.0,1,1.0,0.1407,1.0,0.6,"(1, 1, 1)","(1, 0.6, 1)",,right,1,0.217
12,2023-12-04_14h07.40.844,2,20,Female,0.6,0.1407,1.0,0.6,0.6,0.1158,0.67,0.4,"(1, 0.6, 0.6)","(0.67, 0.4, 0.6)",,left,1,0.1966
13,2023-12-04_14h07.40.844,2,20,Female,0.4,0.134,0.67,0.6,0.8,0.1276,0.67,0.4,"(0.67, 0.6, 0.4)","(0.67, 0.4, 0.8)",,left,1,0.2052
14,2023-12-04_14h07.40.844,2,20,Female,0.4,0.1103,1.0,0.4,1.0,0.134,0.33,1.0,"(1, 0.4, 0.4)","(0.33, 1, 1)",,right,1,0.1685
15,2023-12-04_14h07.40.844,2,20,Female,0.8,0.1276,1.0,0.6,0.8,0.1103,1.0,0.4,"(1, 0.6, 0.8)","(1, 0.4, 0.8)",,left,1,0.2182
16,2023-12-04_14h07.40.844,2,20,Female,1,0.1276,1.0,1,0.6,0.134,0.67,0.8,"(1, 1, 1)","(0.67, 0.8, 0.6)",,right,1,0.0856
17,2023-12-04_14h07.40.844,2,20,Female,1,0.1216,0.33,0.8,1.0,0.134,1.0,0.6,"(0.33, 0.8, 1)","(1, 0.6, 1)",,left,0,0.051
18,2023-12-04_14h07.40.844,2,20,Female,0.6,0.1158,1.0,0.6,1.0,0.1276,0.67,0.6,"(1, 0.6, 0.6)","(0.67, 0.6, 1)",,right,1,0.2289
19,2023-12-04_14h07.40.844,2,20,Female,0.4,0.1158,0.67,1,0.8,0.1276,0.67,1.0,"(0.67, 1, 0.4)","(0.67, 1, 0.8)",,right,1,0.1704
20,2023-12-04_14h07.40.844,2,20,Female,0.8,0.1216,1.0,0.4,1.0,0.1276,1.0,0.8,"(1, 0.4, 0.8)","(1, 0.8, 1)",,right,1,0.1396
21,2023-12-04_14h07.40.844,2,20,Female,0.8,0.1158,0.33,0.6,0.8,0.1477,0.33,1.0,"(0.33, 0.6, 0.8)","(0.33, 1, 0.8)",,right,1,0.1312
22,2023-12-04_14h07.40.844,2,20,Female,1,0.1551,0.33,0.8,0.4,0.1551,1.0,0.4,"(0.33, 0.8, 1)","(1, 0.4, 0.4)",,left,0,0.1325
