,time_stamp,id,age,gender,brightness_left,size_left,hue_left,saturation_left,brightness_right,size_right,hue_right,saturation_right,color_left,color_right,same_size,keypress,correct_choice,reaction_time
0,2023-12-05_10h19.20.871,5,22,Female,0.4,0.1,1,0.8,0.4,0.1551,0.67,1,"(1, 0.8, 0.4)","(0.67, 1, 0.4)",,right,1,0.6096
1,2023-12-05_10h19.20.871,5,22,Female,0.8,0.1477,1,1.0,0.8,0.1158,1.0,1,"(1, 1, 0.8)","(1, 1, 0.8)",,left,1,0.3599
2,2023-12-05_10h19.20.871,5,22,Female,0.6,0.105,1,0.6,0.6,0.105,0.33,0.6,"(1, 0.6, 0.6)","(0.33, 0.6, 0.6)",,left,0,0.2403
3,2023-12-05_10h19.20.871,5,22,Female,0.6,0.1216,1,0.4,0.6,0.1,0.33,0.4,"(1, 0.4, 0.6)","(0.33, 0.4, 0.6)",,left,1,0.2962
4,2023-12-05_10h19.20.871,5,22,Female,0.4,0.1158,1,0.4,0.8,0.1477,0.67,0.4,"(1, 0.4, 0.4)","(0.67, 0.4, 0.8)",,right,1,0.2608
5,2023-12-05_10h19.20.871,5,22,Female,1.0,0.1216,0.33,0.4,1.0,0.1551,0.67,0.8,"(0.33, 0.4, 1)","(0.67, 0.8, 1)",,right,1,0.2908
6,2023-12-05_10h19.20.871,5,22,Female,0.6,0.1216,1,0.4,0.8,0.1477,1.0,0.6,"(1, 0.4, 0.6)","(1, 0.6, 0.8)",,right,1,0.3509
7,2023-12-05_10h19.20.871,5,22,Female,0.4,0.134,0.33,1.0,0.6,0.134,1.0,0.8,"(0.33, 1, 0.4)","(1, 0.8, 0.6)",,left,0,0.2862
8,2023-12-05_10h19.20.871,5,22,Female,1.0,0.1276,0.67,0.6,1.0,0.1,1.0,0.6,"(0.67, 0.6, 1)","(1, 0.6, 1)",,left,1,0.2401
9,2023-12-05_10h19.20.871,5,22,Female,0.8,0.1,0.33,0.6,0.8,0.1,1.0,0.8,"(0.33, 0.6, 0.8)","(1, 0.8, 0.8)",,right,0,0.3459
10,2023-12-05_10h19.20.871,5,22,Female,0.6,0.134,1,1.0,0.8,0.1477,1.0,0.6,"(1, 1, 0.6)","(1, 0.6, 0.8)",,right,1,0.3214
11,2023-12-05_10h19.20.871,5,22,Female,1.0,0.1216,0.67,0.8,0.6,0.134,0.33,0.6,"(0.67, 0.8, 1)","(0.33, 0.6, 0.6)",,right,1,0.3205
12,2023-12-05_10h19.20.871,5,22,Female,1.0,0.1276,1,0.8,0.4,0.105,0.33,0.4,"(1, 0.8, 1)","(0.33, 0.4, 0.4)",,left,1,0.2488
13,2023-12-05_10h19.20.871,5,22,Female,1.0,0.1216,1,0.6,0.4,0.1407,0.33,1,"(1, 0.6, 1)","(0.33, 1, 0.4)",,right,1,0.3153
14,2023-12-05_10h19.20.871,5,22,Female,0.8,0.1551,0.33,0.8,1.0,0.1,0.67,0.8,"(0.33, 0.8, 0.8)","(0.67, 0.8, 1)",,left,1,0.1996
15,2023-12-05_10h19.20.871,5,22,Female,0.8,0.1276,1,0.8,1.0,0.1103,0.33,0.6,"(1, 0.8, 0.8)","(0.33, 0.6, 1)",,left,1,0.2721
16,2023-12-05_10h19.20.871,5,22,Female,0.6,0.105,0.67,0.6,0.4,0.1551,1.0,0.4,"(0.67, 0.6, 0.6)","(1, 0.4, 0.4)",,right,1,0.2683
17,2023-12-05_10h19.20.871,5,22,Female,0.6,0.105,0.33,1.0,0.4,0.134,0.67,0.8,"(0.33, 1, 0.6)","(0.67, 0.8, 0.4)",,right,1,0.398
18,2023-12-05_10h19.20.871,5,22,Female,1.0,0.1216,1,0.4,1.0,0.1216,1.0,1,"(1, 0.4, 1)","(1, 1, 1)",,left,0,0.2801
19,2023-12-05_10h19.20.871,5,22,Female,0.8,0.1,0.33,0.4,1.0,0.134,0.67,1,"(0.33, 0.4, 0.8)","(0.67, 1, 1)",,right,1,0.2801
20,2023-12-05_10h19.20.871,5,22,Female,0.6,0.134,1,0.6,0.8,0.1,0.67,0.8,"(1, 0.6, 0.6)","(0.67, 0.8, 0.8)",,left,1,0.2472
21,2023-12-05_10h19.20.871,5,22,Female,0.4,0.1,0.33,0.6,0.8,0.105,1.0,0.4,"(0.33, 0.6, 0.4)","(1, 0.4, 0.8)",,left,0,0.4499
22,2023-12-05_10h19.20.871,5,22,Female,0.4,0.1216,0.67,0.4,0.8,0.1103,0.67,1,"(0.67, 0.4, 0.4)","(0.67, 1, 0.8)",,left,1,0.2587
23,2023-12-05_10h19.20.871,5,22,Female,0.4,0.1407,1,0.4,0.8,0.1551,0.67,0.6,"(1, 0.4, 0.4)","(0.67, 0.6, 0.8)",,right,1,0.2982
24,2023-12-05_10h19.20.871,5,22,Female,0.8,0.1158,0.67,0.6,0.6,0.1216,1.0,0.6,"(0.67, 0.6, 0.8)","(1, 0.6, 0.6)",,right,1,0.3395
25,2023-12-05_10h19.20.871,5,22,Female,1.0,0.1216,0.67,0.8,1.0,0.1477,0.67,0.6,"(0.67, 0.8, 1)","(0.67, 0.6, 1)",,right,1,0.2673
26,2023-12-05_10h19.20.871,5,22,Female,0.4,0.1103,0.33,0.8,0.8,0.1103,0.67,0.8,"(0.33, 0.8, 0.4)","(0.67, 0.8, 0.8)",,left,0,0.2817
27,2023-12-05_10h19.20.871,5,22,Female,0.8,0.1158,0.67,1.0,0.4,0.1,1.0,1,"(0.67, 1, 0.8)","(1, 1, 0.4)",,left,1,0.2506
28,2023-12-05_10h19.20.871,5,22,Female,0.8,0.1477,1,0.8,0.6,0.1477,1.0,1,"(1, 0.8, 0.8)","(1, 1, 0.6)",,right,0,0.2752
29,2023-12-05_10h19.20.871,5,22,Female,1.0,0.1216,1,0.4,0.6,0.105,0.67,0.4,"(1, 0.4, 1)","(0.67, 0.4, 0.6)",,left,1,0.2298
30,2023-12-05_10h19.20.871,5,22,Female,0.4,0.1,0.33,0.8,0.6,0.1407,1.0,0.6,"(0.33, 0.8, 0.4)","(1, 0.6, 0.6)",,right,1,0.2181
31,2023-12-05_10h19.20.871,5,22,Female,1.0,0.1,1,0.4,1.0,0.1,1.0,0.6,"(1, 0.4, 1)","(1, 0.6, 1)",,left,0,0.2438
32,2023-12-05_10h19.20.871,5,22,Female,0.6,0.105,0.33,0.8,0.4,0.1103,0.33,0.8,"(0.33, 0.8, 0.6)","(0.33, 0.8, 0.4)",,left,0,0.1768
33,2023-12-05_10h19.20.871,5,22,Female,0.6,0.1,0.33,1.0,0.8,0.1158,1.0,0.6,"(0.33, 1, 0.6)","(1, 0.6, 0.8)",,right,1,0.5784
34,2023-12-05_10h19.20.871,5,22,Female,0.4,0.105,0.67,0.6,0.8,0.105,0.67,0.6,"(0.67, 0.6, 0.4)","(0.67, 0.6, 0.8)",,left,0,0.2142
35,2023-12-05_10h19.20.871,5,22,Female,0.6,0.1551,1,1.0,0.4,0.1407,0.67,0.4,"(1, 1, 0.6)","(0.67, 0.4, 0.4)",,left,1,0.317
36,2023-12-05_10h19.20.871,5,22,Female,0.6,0.1551,1,0.8,0.4,0.1,1.0,0.8,"(1, 0.8, 0.6)","(1, 0.8, 0.4)",,left,1,0.2595
37,2023-12-05_10h19.20.871,5,22,Female,0.4,0.1477,0.33,0.8,1.0,0.1216,0.67,0.8,"(0.33, 0.8, 0.4)","(0.67, 0.8, 1)",,right,0,0.2539
