,time_stamp,id,age,gender,brightness_left,size_left,hue_left,saturation_left,brightness_right,size_right,hue_right,saturation_right,color_left,color_right,same_size,keypress,correct_choice,reaction_time
0,2023-12-07_14h19.48.247,39,21,Female,0.4,0.1158,0.67,0.6,0.4,0.134,0.67,0.4,"(0.67, 0.6, 0.4)","(0.67, 0.4, 0.4)",,right,1,0.6963
1,2023-12-07_14h19.48.247,39,21,Female,0.8,0.1103,0.33,0.6,0.4,0.134,0.67,0.6,"(0.33, 0.6, 0.8)","(0.67, 0.6, 0.4)",,right,1,0.3082
2,2023-12-07_14h19.48.247,39,21,Female,1.0,0.105,0.33,1.0,0.8,0.1276,0.67,0.4,"(0.33, 1, 1)","(0.67, 0.4, 0.8)",,right,1,0.2454
3,2023-12-07_14h19.48.247,39,21,Female,0.8,0.1158,1.0,0.8,1.0,0.134,0.33,1.0,"(1, 0.8, 0.8)","(0.33, 1, 1)",,right,1,0.4587
4,2023-12-07_14h19.48.247,39,21,Female,0.6,0.1477,0.33,1.0,0.8,0.1407,0.67,0.8,"(0.33, 1, 0.6)","(0.67, 0.8, 0.8)",,left,1,0.2596
5,2023-12-07_14h19.48.247,39,21,Female,0.8,0.105,0.67,1.0,1.0,0.105,0.67,0.6,"(0.67, 1, 0.8)","(0.67, 0.6, 1)",,right,0,0.2614
6,2023-12-07_14h19.48.247,39,21,Female,0.4,0.1,1.0,0.6,0.6,0.1477,0.33,1.0,"(1, 0.6, 0.4)","(0.33, 1, 0.6)",,right,1,0.2626
7,2023-12-07_14h19.48.247,39,21,Female,0.8,0.1407,0.33,0.6,0.4,0.1216,1.0,0.8,"(0.33, 0.6, 0.8)","(1, 0.8, 0.4)",,left,1,0.2226
8,2023-12-07_14h19.48.247,39,21,Female,0.8,0.1276,0.67,0.4,0.4,0.134,0.67,0.8,"(0.67, 0.4, 0.8)","(0.67, 0.8, 0.4)",,right,1,0.4514
9,2023-12-07_14h19.48.247,39,21,Female,0.8,0.1407,0.67,0.8,0.6,0.1158,0.67,0.4,"(0.67, 0.8, 0.8)","(0.67, 0.4, 0.6)",,left,1,0.2633
10,2023-12-07_14h19.48.247,39,21,Female,0.4,0.105,0.67,1.0,1.0,0.1551,0.33,0.4,"(0.67, 1, 0.4)","(0.33, 0.4, 1)",,right,1,0.2986
11,2023-12-07_14h19.48.247,39,21,Female,0.8,0.1551,0.67,1.0,0.6,0.1,1.0,1.0,"(0.67, 1, 0.8)","(1, 1, 0.6)",,left,1,0.2677
12,2023-12-07_14h19.48.247,39,21,Female,0.6,0.1,0.33,0.6,0.8,0.1216,0.33,0.6,"(0.33, 0.6, 0.6)","(0.33, 0.6, 0.8)",,right,1,0.3107
13,2023-12-07_14h19.48.247,39,21,Female,0.6,0.1551,0.67,0.4,0.6,0.1407,0.67,0.4,"(0.67, 0.4, 0.6)","(0.67, 0.4, 0.6)",,left,1,0.2639
14,2023-12-07_14h19.48.247,39,21,Female,0.8,0.105,0.67,0.6,0.6,0.1276,0.33,1.0,"(0.67, 0.6, 0.8)","(0.33, 1, 0.6)",,right,1,0.2305
15,2023-12-07_14h19.48.247,39,21,Female,1.0,0.1276,0.67,1.0,0.6,0.1407,0.67,0.4,"(0.67, 1, 1)","(0.67, 0.4, 0.6)",,right,1,0.3645
16,2023-12-07_14h19.48.247,39,21,Female,0.8,0.1216,1.0,0.8,0.4,0.105,1.0,0.4,"(1, 0.8, 0.8)","(1, 0.4, 0.4)",,left,1,0.2707
17,2023-12-07_14h19.48.247,39,21,Female,1.0,0.1407,1.0,0.6,0.6,0.1477,0.33,0.8,"(1, 0.6, 1)","(0.33, 0.8, 0.6)",,right,1,0.4071
18,2023-12-07_14h19.48.247,39,21,Female,1.0,0.134,1.0,0.8,0.6,0.1276,1.0,0.4,"(1, 0.8, 1)","(1, 0.4, 0.6)",,left,1,0.3521
19,2023-12-07_14h19.48.247,39,21,Female,0.4,0.1551,0.67,1.0,0.6,0.1,0.33,0.6,"(0.67, 1, 0.4)","(0.33, 0.6, 0.6)",,left,1,0.2575
20,2023-12-07_14h19.48.247,39,21,Female,0.8,0.1407,0.33,0.6,1.0,0.1551,0.33,1.0,"(0.33, 0.6, 0.8)","(0.33, 1, 1)",,right,1,0.2426
21,2023-12-07_14h19.48.247,39,21,Female,1.0,0.1158,1.0,0.8,0.4,0.1158,0.67,1.0,"(1, 0.8, 1)","(0.67, 1, 0.4)",,right,0,0.2932
22,2023-12-07_14h19.48.247,39,21,Female,0.8,0.134,0.67,0.8,0.8,0.1477,0.33,0.4,"(0.67, 0.8, 0.8)","(0.33, 0.4, 0.8)",,left,0,0.3063
23,2023-12-07_14h19.48.247,39,21,Female,0.4,0.1,0.67,0.4,1.0,0.1407,0.33,0.8,"(0.67, 0.4, 0.4)","(0.33, 0.8, 1)",,right,1,1.2314
24,2023-12-07_14h19.48.247,39,21,Female,0.6,0.134,0.67,1.0,0.6,0.1551,1.0,0.6,"(0.67, 1, 0.6)","(1, 0.6, 0.6)",,left,0,0.5034
25,2023-12-07_14h19.48.247,39,21,Female,0.6,0.1276,0.33,1.0,0.6,0.1,1.0,0.4,"(0.33, 1, 0.6)","(1, 0.4, 0.6)",,left,1,0.3142
26,2023-12-07_14h19.48.247,39,21,Female,0.6,0.1216,1.0,0.8,0.8,0.1,0.33,0.6,"(1, 0.8, 0.6)","(0.33, 0.6, 0.8)",,left,1,0.397
27,2023-12-07_14h19.48.247,39,21,Female,0.4,0.1477,0.67,0.8,0.8,0.1551,0.67,0.4,"(0.67, 0.8, 0.4)","(0.67, 0.4, 0.8)",,right,1,0.3222
28,2023-12-07_14h19.48.247,39,21,Female,0.6,0.1216,0.67,1.0,0.8,0.1276,1.0,0.4,"(0.67, 1, 0.6)","(1, 0.4, 0.8)",,right,1,0.4087
29,2023-12-07_14h19.48.247,39,21,Female,0.6,0.1216,0.33,0.6,0.8,0.134,0.67,1.0,"(0.33, 0.6, 0.6)","(0.67, 1, 0.8)",,right,1,0.5726
30,2023-12-07_14h19.48.247,39,21,Female,0.6,0.1,1.0,0.8,0.8,0.1551,1.0,0.4,"(1, 0.8, 0.6)","(1, 0.4, 0.8)",,right,1,0.3096
31,2023-12-07_14h19.48.247,39,21,Female,1.0,0.105,0.67,1.0,0.8,0.1216,1.0,1.0,"(0.67, 1, 1)","(1, 1, 0.8)",,left,0,0.4879
32,2023-12-07_14h19.48.247,39,21,Female,0.4,0.1103,1.0,1.0,1.0,0.1,0.33,0.8,"(1, 1, 0.4)","(0.33, 0.8, 1)",,right,0,0.6368
33,2023-12-07_14h19.48.247,39,21,Female,0.6,0.1551,0.33,0.8,0.6,0.1103,1.0,0.6,"(0.33, 0.8, 0.6)","(1, 0.6, 0.6)",,left,1,0.3481
34,2023-12-07_14h19.48.247,39,21,Female,1.0,0.1276,0.67,0.6,1.0,0.1407,0.67,0.6,"(0.67, 0.6, 1)","(0.67, 0.6, 1)",,right,1,0.449
35,2023-12-07_14h19.48.247,39,21,Female,0.8,0.1407,0.67,0.4,1.0,0.1407,0.67,0.4,"(0.67, 0.4, 0.8)","(0.67, 0.4, 1)",,left,0,0.3923
36,2023-12-07_14h19.48.247,39,21,Female,0.8,0.1216,0.33,0.4,0.6,0.1477,0.67,0.8,"(0.33, 0.4, 0.8)","(0.67, 0.8, 0.6)",,right,1,0.634
37,2023-12-07_14h19.48.247,39,21,Female,0.8,0.1216,1.0,1.0,1.0,0.1477,0.67,1.0,"(1, 1, 0.8)","(0.67, 1, 1)",,right,1,0.5659
38,2023-12-07_14h19.48.247,39,21,Female,0.4,0.1,0.33,0.6,1.0,0.1407,1.0,1.0,"(0.33, 0.6, 0.4)","(1, 1, 1)",,right,1,0.4278
39,2023-12-07_14h19.48.247,39,21,Female,0.4,0.1477,1.0,0.8,0.8,0.105,0.67,0.6,"(1, 0.8, 0.4)","(0.67, 0.6, 0.8)",,left,1,0.35
40,2023-12-07_14h19.48.247,39,21,Female,0.6,0.1,1.0,0.8,1.0,0.1551,1.0,0.8,"(1, 0.8, 0.6)","(1, 0.8, 1)",,right,1,0.36
41,2023-12-07_14h19.48.247,39,21,Female,0.4,0.1407,0.67,1.0,0.8,0.105,1.0,1.0,"(0.67, 1, 0.4)","(1, 1, 0.8)",,left,1,0.3315
42,2023-12-07_14h19.48.247,39,21,Female,0.8,0.1,0.33,0.8,0.8,0.1,1.0,0.4,"(0.33, 0.8, 0.8)","(1, 0.4, 0.8)",,right,0,0.6597
43,2023-12-07_14h19.48.247,39,21,Female,0.4,0.1158,0.67,0.4,1.0,0.1551,1.0,0.6,"(0.67, 0.4, 0.4)","(1, 0.6, 1)",,right,1,0.3535
44,2023-12-07_14h19.48.247,39,21,Female,0.4,0.1276,0.33,0.4,1.0,0.1477,0.33,0.4,"(0.33, 0.4, 0.4)","(0.33, 0.4, 1)",,right,1,0.4804
45,2023-12-07_14h19.48.247,39,21,Female,0.6,0.134,1.0,0.8,0.6,0.1551,0.33,0.8,"(1, 0.8, 0.6)","(0.33, 0.8, 0.6)",,left,0,0.399
46,2023-12-07_14h19.48.247,39,21,Female,0.4,0.1216,1.0,1.0,0.6,0.134,1.0,0.6,"(1, 1, 0.4)","(1, 0.6, 0.6)",,right,1,0.3512
47,2023-12-07_14h19.48.247,39,21,Female,0.4,0.1551,0.33,0.8,0.6,0.1158,1.0,0.6,"(0.33, 0.8, 0.4)","(1, 0.6, 0.6)",,left,1,0.3155
48,2023-12-07_14h19.48.247,39,21,Female,1.0,0.1103,0.33,0.6,1.0,0.1158,0.33,1.0,"(0.33, 0.6, 1)","(0.33, 1, 1)",,right,1,0.3213
49,2023-12-07_14h19.48.247,39,21,Female,1.0,0.1,1.0,0.6,0.4,0.1158,0.33,0.4,"(1, 0.6, 1)","(0.33, 0.4, 0.4)",,right,1,0.3386
