,time_stamp,id,age,gender,brightness_left,size_left,hue_left,saturation_left,brightness_right,size_right,hue_right,saturation_right,color_left,color_right,same_size,keypress,correct_choice,reaction_time
0,2023-12-05_14h13.32.402,19,23,Female,0.6,0.134,0.33,1,0.8,0.1276,1,0.8,"(0.33, 1, 0.6)","(1, 0.8, 0.8)",,left,1,1.2888
1,2023-12-05_14h13.32.402,19,23,Female,0.8,0.1103,1.0,1,0.6,0.1216,0.67,0.4,"(1, 1, 0.8)","(0.67, 0.4, 0.6)",,right,1,0.4476
2,2023-12-05_14h13.32.402,19,23,Female,0.6,0.105,0.67,1,1.0,0.1,1,0.8,"(0.67, 1, 0.6)","(1, 0.8, 1)",,left,1,0.3818
3,2023-12-05_14h13.32.402,19,23,Female,0.4,0.134,0.67,1,0.6,0.1407,0.33,0.6,"(0.67, 1, 0.4)","(0.33, 0.6, 0.6)",,right,1,0.3957
4,2023-12-05_14h13.32.402,19,23,Female,1.0,0.1477,0.67,1,0.4,0.105,0.33,1.0,"(0.67, 1, 1)","(0.33, 1, 0.4)",,left,1,0.3654
5,2023-12-05_14h13.32.402,19,23,Female,0.8,0.1276,0.33,1,1.0,0.134,0.33,0.8,"(0.33, 1, 0.8)","(0.33, 0.8, 1)",,right,1,0.2686
6,2023-12-05_14h13.32.402,19,23,Female,0.4,0.1103,0.67,0.8,0.4,0.1407,0.67,0.4,"(0.67, 0.8, 0.4)","(0.67, 0.4, 0.4)",,right,1,0.3335
7,2023-12-05_14h13.32.402,19,23,Female,0.6,0.1276,1.0,0.4,0.6,0.1551,0.67,0.8,"(1, 0.4, 0.6)","(0.67, 0.8, 0.6)",,right,1,0.3318
8,2023-12-05_14h13.32.402,19,23,Female,1.0,0.1477,0.33,0.4,0.4,0.105,0.33,1.0,"(0.33, 0.4, 1)","(0.33, 1, 0.4)",,left,1,0.3314
9,2023-12-05_14h13.32.402,19,23,Female,0.6,0.1103,1.0,0.8,0.4,0.1158,0.33,0.6,"(1, 0.8, 0.6)","(0.33, 0.6, 0.4)",,right,1,0.4816
10,2023-12-05_14h13.32.402,19,23,Female,0.8,0.1407,0.33,0.4,0.6,0.134,0.33,0.6,"(0.33, 0.4, 0.8)","(0.33, 0.6, 0.6)",,left,1,0.4009
11,2023-12-05_14h13.32.402,19,23,Female,1.0,0.1103,0.33,0.4,0.4,0.1551,0.33,0.8,"(0.33, 0.4, 1)","(0.33, 0.8, 0.4)",,right,1,0.2807
12,2023-12-05_14h13.32.402,19,23,Female,0.6,0.105,0.33,0.6,0.8,0.1407,0.67,0.4,"(0.33, 0.6, 0.6)","(0.67, 0.4, 0.8)",,right,1,0.3546
13,2023-12-05_14h13.32.402,19,23,Female,0.4,0.1276,1.0,0.8,0.8,0.1103,1,0.4,"(1, 0.8, 0.4)","(1, 0.4, 0.8)",,left,1,0.3868
14,2023-12-05_14h13.32.402,19,23,Female,0.6,0.1551,1.0,1,0.6,0.1,1,0.8,"(1, 1, 0.6)","(1, 0.8, 0.6)",,left,1,0.3391
15,2023-12-05_14h13.32.402,19,23,Female,0.6,0.1551,1.0,0.6,0.4,0.105,0.67,0.8,"(1, 0.6, 0.6)","(0.67, 0.8, 0.4)",,left,1,0.3054
16,2023-12-05_14h13.32.402,19,23,Female,1.0,0.1551,0.67,0.6,0.8,0.1103,0.67,0.4,"(0.67, 0.6, 1)","(0.67, 0.4, 0.8)",,left,1,0.3162
17,2023-12-05_14h13.32.402,19,23,Female,0.4,0.1551,0.33,1,0.4,0.1407,1,0.6,"(0.33, 1, 0.4)","(1, 0.6, 0.4)",,left,1,0.333
18,2023-12-05_14h13.32.402,19,23,Female,1.0,0.1,0.33,0.8,0.4,0.1158,0.67,0.8,"(0.33, 0.8, 1)","(0.67, 0.8, 0.4)",,right,1,0.4268
19,2023-12-05_14h13.32.402,19,23,Female,0.4,0.1477,0.33,0.6,0.6,0.1158,0.33,0.4,"(0.33, 0.6, 0.4)","(0.33, 0.4, 0.6)",,left,1,0.3048
20,2023-12-05_14h13.32.402,19,23,Female,0.6,0.1216,1.0,0.8,0.4,0.1158,0.67,0.6,"(1, 0.8, 0.6)","(0.67, 0.6, 0.4)",,left,1,0.4242
21,2023-12-05_14h13.32.402,19,23,Female,0.4,0.1551,0.67,1,1.0,0.1276,1,0.8,"(0.67, 1, 0.4)","(1, 0.8, 1)",,left,1,0.3463
22,2023-12-05_14h13.32.402,19,23,Female,0.8,0.1407,1.0,1,0.6,0.1158,1,0.4,"(1, 1, 0.8)","(1, 0.4, 0.6)",,left,1,0.3187
23,2023-12-05_14h13.32.402,19,23,Female,0.8,0.1477,1.0,0.4,0.4,0.1276,1,1.0,"(1, 0.4, 0.8)","(1, 1, 0.4)",,left,1,0.4121
24,2023-12-05_14h13.32.402,19,23,Female,0.4,0.1,0.67,0.8,1.0,0.1407,0.67,0.4,"(0.67, 0.8, 0.4)","(0.67, 0.4, 1)",,right,1,0.3829
25,2023-12-05_14h13.32.402,19,23,Female,0.4,0.1407,1.0,0.4,1.0,0.1,0.33,0.6,"(1, 0.4, 0.4)","(0.33, 0.6, 1)",,left,1,0.3147
26,2023-12-05_14h13.32.402,19,23,Female,0.8,0.1407,1.0,0.4,0.6,0.1551,0.67,0.4,"(1, 0.4, 0.8)","(0.67, 0.4, 0.6)",,right,1,0.3515
27,2023-12-05_14h13.32.402,19,23,Female,0.8,0.1477,1.0,0.8,0.4,0.134,1,0.6,"(1, 0.8, 0.8)","(1, 0.6, 0.4)",,left,1,0.3619
28,2023-12-05_14h13.32.402,19,23,Female,0.8,0.1276,0.33,0.6,1.0,0.1551,1,1.0,"(0.33, 0.6, 0.8)","(1, 1, 1)",,right,1,0.287
29,2023-12-05_14h13.32.402,19,23,Female,1.0,0.1407,0.33,1,1.0,0.1216,1,0.4,"(0.33, 1, 1)","(1, 0.4, 1)",,left,1,0.3578
30,2023-12-05_14h13.32.402,19,23,Female,0.8,0.1551,1.0,0.6,0.4,0.1216,1,0.8,"(1, 0.6, 0.8)","(1, 0.8, 0.4)",,left,1,0.4246
31,2023-12-05_14h13.32.402,19,23,Female,0.6,0.1551,1.0,0.8,0.4,0.1,0.33,0.8,"(1, 0.8, 0.6)","(0.33, 0.8, 0.4)",,left,1,0.3942
32,2023-12-05_14h13.32.402,19,23,Female,0.8,0.1216,0.33,0.8,0.8,0.105,1,0.8,"(0.33, 0.8, 0.8)","(1, 0.8, 0.8)",,right,0,0.9792
33,2023-12-05_14h13.32.402,19,23,Female,0.6,0.1103,0.67,1,0.8,0.1477,0.33,0.4,"(0.67, 1, 0.6)","(0.33, 0.4, 0.8)",,right,1,0.4669
34,2023-12-05_14h13.32.402,19,23,Female,0.6,0.1477,0.33,0.8,0.6,0.1,0.33,0.8,"(0.33, 0.8, 0.6)","(0.33, 0.8, 0.6)",,left,1,0.3471
35,2023-12-05_14h13.32.402,19,23,Female,0.4,0.1103,1.0,0.8,0.6,0.1103,1,0.4,"(1, 0.8, 0.4)","(1, 0.4, 0.6)",,right,0,0.4124
36,2023-12-05_14h13.32.402,19,23,Female,0.6,0.1,0.67,0.4,1.0,0.1276,1,1.0,"(0.67, 0.4, 0.6)","(1, 1, 1)",,right,1,0.4272
37,2023-12-05_14h13.32.402,19,23,Female,0.8,0.105,0.67,0.4,0.4,0.1407,0.67,0.6,"(0.67, 0.4, 0.8)","(0.67, 0.6, 0.4)",,right,1,0.3785
38,2023-12-05_14h13.32.402,19,23,Female,0.6,0.1216,0.33,0.8,0.4,0.1,0.33,0.4,"(0.33, 0.8, 0.6)","(0.33, 0.4, 0.4)",,left,1,0.5175
39,2023-12-05_14h13.32.402,19,23,Female,0.4,0.1407,0.67,1,0.4,0.105,1,0.8,"(0.67, 1, 0.4)","(1, 0.8, 0.4)",,left,1,0.4074
40,2023-12-05_14h13.32.402,19,23,Female,0.6,0.1158,0.33,0.8,0.4,0.1551,1,0.6,"(0.33, 0.8, 0.6)","(1, 0.6, 0.4)",,right,1,0.4965
41,2023-12-05_14h13.32.402,19,23,Female,0.8,0.1407,0.33,0.4,1.0,0.1,1,0.4,"(0.33, 0.4, 0.8)","(1, 0.4, 1)",,left,1,0.3556
42,2023-12-05_14h13.32.402,19,23,Female,0.6,0.1158,0.33,1,0.6,0.105,1,0.6,"(0.33, 1, 0.6)","(1, 0.6, 0.6)",,right,0,0.6143
43,2023-12-05_14h13.32.402,19,23,Female,0.8,0.1551,0.67,0.4,1.0,0.1407,0.33,1.0,"(0.67, 0.4, 0.8)","(0.33, 1, 1)",,right,0,0.6092
44,2023-12-05_14h13.32.402,19,23,Female,0.6,0.105,1.0,0.8,0.6,0.1103,0.67,0.6,"(1, 0.8, 0.6)","(0.67, 0.6, 0.6)",,right,1,0.5819
45,2023-12-05_14h13.32.402,19,23,Female,0.8,0.1216,0.67,1,0.6,0.1158,1,0.8,"(0.67, 1, 0.8)","(1, 0.8, 0.6)",,right,0,0.588
46,2023-12-05_14h13.32.402,19,23,Female,0.8,0.1276,0.33,0.4,0.4,0.105,1,0.8,"(0.33, 0.4, 0.8)","(1, 0.8, 0.4)",,left,1,0.2248
47,2023-12-05_14h13.32.402,19,23,Female,0.6,0.1216,0.67,0.4,0.6,0.1407,0.67,0.8,"(0.67, 0.4, 0.6)","(0.67, 0.8, 0.6)",,right,1,0.3275
48,2023-12-05_14h13.32.402,19,23,Female,1.0,0.1158,0.67,0.6,0.4,0.134,0.67,0.8,"(0.67, 0.6, 1)","(0.67, 0.8, 0.4)",,right,1,0.3571
49,2023-12-05_14h13.32.402,19,23,Female,0.8,0.1407,0.67,0.8,0.8,0.1,0.67,1.0,"(0.67, 0.8, 0.8)","(0.67, 1, 0.8)",,left,1,0.2966
