,time_stamp,id,age,gender,brightness_left,size_left,hue_left,saturation_left,brightness_right,size_right,hue_right,saturation_right,color_left,color_right,same_size,keypress,correct_choice,reaction_time
27,2023-12-05_11h42.13.274,8,19,Female,0.6,0.1477,0.33,0.6,0.6,0.1407,0.67,0.6,"(0.33, 0.6, 0.6)","(0.67, 0.6, 0.6)",,right,0,0.5316
28,2023-12-05_11h42.13.274,8,19,Female,0.8,0.1,1.0,0.4,0.4,0.1407,1.0,0.4,"(1, 0.4, 0.8)","(1, 0.4, 0.4)",,right,1,0.3273
29,2023-12-05_11h42.13.274,8,19,Female,1.0,0.1216,0.67,0.6,0.8,0.134,0.33,0.4,"(0.67, 0.6, 1)","(0.33, 0.4, 0.8)",,right,1,0.3072
30,2023-12-05_11h42.13.274,8,19,Female,0.4,0.1276,1.0,0.6,0.6,0.1216,0.33,0.4,"(1, 0.6, 0.4)","(0.33, 0.4, 0.6)",,left,1,0.5664
31,2023-12-05_11h42.13.274,8,19,Female,1.0,0.1216,0.33,0.6,0.4,0.1158,0.33,1.0,"(0.33, 0.6, 1)","(0.33, 1, 0.4)",,right,0,0.4376
32,2023-12-05_11h42.13.274,8,19,Female,0.6,0.105,1.0,1.0,0.8,0.1477,0.67,0.6,"(1, 1, 0.6)","(0.67, 0.6, 0.8)",,right,1,0.4308
33,2023-12-05_11h42.13.274,8,19,Female,0.8,0.105,1.0,0.8,0.4,0.1477,0.67,0.6,"(1, 0.8, 0.8)","(0.67, 0.6, 0.4)",,right,1,0.2945
34,2023-12-05_11h42.13.274,8,19,Female,1.0,0.1103,0.67,1.0,0.4,0.1216,0.67,0.4,"(0.67, 1, 1)","(0.67, 0.4, 0.4)",,right,1,0.2253
35,2023-12-05_11h42.13.274,8,19,Female,0.8,0.105,0.33,1.0,0.4,0.134,0.67,0.8,"(0.33, 1, 0.8)","(0.67, 0.8, 0.4)",,right,1,0.3088
36,2023-12-05_11h42.13.274,8,19,Female,0.6,0.1158,0.33,0.8,0.8,0.1477,0.67,0.4,"(0.33, 0.8, 0.6)","(0.67, 0.4, 0.8)",,right,1,0.343
37,2023-12-05_11h42.13.274,8,19,Female,1.0,0.1,1.0,0.8,0.8,0.1103,0.67,0.4,"(1, 0.8, 1)","(0.67, 0.4, 0.8)",,left,0,0.8068
38,2023-12-05_11h42.13.274,8,19,Female,1.0,0.1477,0.33,0.4,0.4,0.1477,1.0,0.6,"(0.33, 0.4, 1)","(1, 0.6, 0.4)",,left,0,0.5203
39,2023-12-05_11h42.13.274,8,19,Female,0.6,0.105,0.33,0.4,0.6,0.1551,0.67,0.8,"(0.33, 0.4, 0.6)","(0.67, 0.8, 0.6)",,right,1,0.255
40,2023-12-05_11h42.13.274,8,19,Female,0.8,0.1,1.0,0.8,0.4,0.1,0.33,0.6,"(1, 0.8, 0.8)","(0.33, 0.6, 0.4)",,left,0,0.4297
41,2023-12-05_11h42.13.274,8,19,Female,0.4,0.1477,0.33,0.8,1,0.1,1.0,1.0,"(0.33, 0.8, 0.4)","(1, 1, 1)",,left,1,0.3142
42,2023-12-05_11h42.13.274,8,19,Female,0.8,0.1477,1.0,0.6,0.8,0.105,0.67,1.0,"(1, 0.6, 0.8)","(0.67, 1, 0.8)",,left,1,0.2992
43,2023-12-05_11h42.13.274,8,19,Female,1.0,0.1551,0.67,0.6,1,0.1276,0.33,1.0,"(0.67, 0.6, 1)","(0.33, 1, 1)",,left,1,0.6569
44,2023-12-05_11h42.13.274,8,19,Female,1.0,0.1158,1.0,1.0,0.6,0.1477,0.67,0.8,"(1, 1, 1)","(0.67, 0.8, 0.6)",,right,1,0.2443
45,2023-12-05_11h42.13.274,8,19,Female,0.8,0.134,1.0,0.4,0.4,0.1276,0.33,1.0,"(1, 0.4, 0.8)","(0.33, 1, 0.4)",,left,1,0.4523
46,2023-12-05_11h42.13.274,8,19,Female,1.0,0.1103,1.0,0.8,0.8,0.1407,1.0,0.6,"(1, 0.8, 1)","(1, 0.6, 0.8)",,right,1,0.2641
47,2023-12-05_11h42.13.274,8,19,Female,0.6,0.1158,0.33,1.0,0.8,0.134,1.0,0.6,"(0.33, 1, 0.6)","(1, 0.6, 0.8)",,right,1,0.2814
48,2023-12-05_11h42.13.274,8,19,Female,1.0,0.1407,1.0,0.4,0.8,0.1216,1.0,1.0,"(1, 0.4, 1)","(1, 1, 0.8)",,left,1,0.2609
49,2023-12-05_11h42.13.274,8,19,Female,0.8,0.1407,1.0,0.8,0.4,0.1276,0.67,0.6,"(1, 0.8, 0.8)","(0.67, 0.6, 0.4)",,left,1,0.2772
