,time_stamp,id,age,gender,brightness_left,size_left,hue_left,saturation_left,brightness_right,size_right,hue_right,saturation_right,color_left,color_right,same_size,keypress,correct_choice,reaction_time
40,2023-12-07_14h17.57.163,38,23,Female,1,0.105,1,0.4,0.8,0.1477,0.33,0.6,"(1, 0.4, 1)","(0.33, 0.6, 0.8)",,right,1,0.2925
41,2023-12-07_14h17.57.163,38,23,Female,0.8,0.1216,0.33,1,0.6,0.1477,0.67,0.4,"(0.33, 1, 0.8)","(0.67, 0.4, 0.6)",,left,0,0.3169
42,2023-12-07_14h17.57.163,38,23,Female,0.4,0.1407,1,0.6,0.4,0.1216,1.0,0.8,"(1, 0.6, 0.4)","(1, 0.8, 0.4)",,left,1,0.3125
43,2023-12-07_14h17.57.163,38,23,Female,0.4,0.1407,0.33,0.4,0.6,0.1158,1.0,0.4,"(0.33, 0.4, 0.4)","(1, 0.4, 0.6)",,left,1,0.3207
44,2023-12-07_14h17.57.163,38,23,Female,1,0.1103,0.33,0.4,1,0.1103,0.67,0.6,"(0.33, 0.4, 1)","(0.67, 0.6, 1)",,left,0,0.3604
45,2023-12-07_14h17.57.163,38,23,Female,0.4,0.1551,0.67,0.4,0.6,0.1407,1.0,0.4,"(0.67, 0.4, 0.4)","(1, 0.4, 0.6)",,left,1,0.3187
46,2023-12-07_14h17.57.163,38,23,Female,0.6,0.105,0.67,0.4,0.8,0.105,1.0,0.4,"(0.67, 0.4, 0.6)","(1, 0.4, 0.8)",,right,0,0.3048
47,2023-12-07_14h17.57.163,38,23,Female,1,0.1216,0.67,0.6,1,0.1,0.33,0.8,"(0.67, 0.6, 1)","(0.33, 0.8, 1)",,left,1,0.3221
48,2023-12-07_14h17.57.163,38,23,Female,0.4,0.134,1,0.6,1,0.1477,0.33,0.4,"(1, 0.6, 0.4)","(0.33, 0.4, 1)",,right,1,0.3371
49,2023-12-07_14h17.57.163,38,23,Female,1,0.1276,1,0.6,0.6,0.1477,0.67,1.0,"(1, 0.6, 1)","(0.67, 1, 0.6)",,right,1,0.2961
