,time_stamp,id,age,gender,brightness_left,size_left,hue_left,brightness_right,size_right,hue_right,same_size,keypress,correct_choice,reaction_time,color_left,color_right
0,2023-11-30_22h33.19.829,1,24,Female,0.6376999474074384,0.13314396090059877,0.05676453586576302,0.8611188798049745,0.1834479031101805,0.6456543069611831,0,right,1,0.6661100420005823,"(0.6376999474074384, 0.30623734181174467, 0.1350366487370904)","(0.2340416261508065, 0.31309986305225534, 0.8611188798049745)"
1,2023-11-30_22h33.19.829,1,24,Female,0.9298194146357904,0.18874247901761435,0.6318516794127044,0.855809229394058,0.10386582986887756,0.8212676690914369,0,left,1,0.4124355000003561,"(0.1479505454359403, 0.31127507372871666, 0.9298194146357904)","(0.7974406238484795, 0.0495460407928472, 0.855809229394058)"
2,2023-11-30_22h33.19.829,1,24,Female,0.22696956446329764,0.17783032457975725,0.9836542884921043,0.7392552718028187,0.18452567990871693,0.7266923037187988,0,right,1,0.37485225000091305,"(0.22696956446329764, 0.106941091204489, 0.11871279598421897)","(0.49702658623186174, 0.3606819615010858, 0.7392552718028187)"
3,2023-11-30_22h33.19.829,1,24,Female,0.9012563727043226,0.10417073015942035,0.17795725701609832,0.511101119474701,0.17996586363619355,0.6827715390496765,0,right,1,0.9593585420007003,"(0.8560947600696426, 0.9012563727043226, 0.23460075894430127)","(0.17519076372892173, 0.13926004546698884, 0.511101119474701)"
4,2023-11-30_22h33.19.829,1,24,Female,0.9428807788663105,0.10667638421074016,0.10911740285744376,0.8149492988401339,0.13137167465542857,0.9157595173335644,0,right,1,0.4013336669995624,"(0.9428807788663105, 0.6809592390862459, 0.18433780066146802)","(0.8149492988401339, 0.3016025155199014, 0.5610700003328525)"
5,2023-11-30_22h33.19.829,1,24,Female,0.04673118355850292,0.19268092740353848,0.9559679335735738,0.625934223548393,0.1604765797886371,0.5641990349739215,0,right,0,0.6056440840002324,"(0.04673118355850292, 0.005443652763286672, 0.01635150455463515)","(0.1367333073957541, 0.43749686319624653, 0.625934223548393)"
6,2023-11-30_22h33.19.829,1,24,Female,0.4311964822337987,0.12177041430930105,0.8724395993315021,0.5220669157567405,0.1184878903217472,0.5700085805591575,0,left,1,0.7163134580005135,"(0.4311964822337987, 0.18124532701503515, 0.3725485440585916)","(0.12957579953598206, 0.3572004401845728, 0.5220669157567405)"
7,2023-11-30_22h33.19.829,1,24,Female,0.7856866476616671,0.16228407316802268,0.13748999815356688,0.8156451208552469,0.1589570843434188,0.575183601134142,0,left,1,0.45886679199975333,"(0.7856866476616671, 0.7030175231732319, 0.3134535889574819)","(0.2400376160726523, 0.5559876505588869, 0.8156451208552469)"
8,2023-11-30_22h33.19.829,1,24,Female,0.6913347135245734,0.10505669934800645,0.03724486757050227,0.8016913140060488,0.1607090972036413,0.7775654774148784,0,right,1,0.3721414579995326,"(0.6913347135245734, 0.40485207571511944, 0.32240840717568625)","(0.6665134049094849, 0.39770139642633495, 0.8016913140060488)"
9,2023-11-30_22h33.19.829,1,24,Female,0.7192268162442993,0.15675110676121048,0.15090858870731616,0.83212321230946,0.1697855878811632,0.576962725371897,0,right,1,0.5917883330002951,"(0.7192268162442993, 0.6629459985305486, 0.12396790777703082)","(0.014277380719363438, 0.45446134751014416, 0.83212321230946)"
