,time_stamp,id,age,gender,brightness_left,size_left,hue_left,saturation_left,brightness_right,size_right,hue_right,saturation_right,color_left,color_right,same_size,keypress,correct_choice,reaction_time
0,2023-12-05_13h43.17.504,13,19,Male,0.8,0.1276,0.33,1,1,0.1,0.33,0.4,"(0.33, 1, 0.8)","(0.33, 0.4, 1)",,left,1,0.9559
1,2023-12-05_13h43.17.504,13,19,Male,0.8,0.1103,0.33,0.4,1,0.1,0.67,0.6,"(0.33, 0.4, 0.8)","(0.67, 0.6, 1)",,right,0,1.1894
2,2023-12-05_13h43.17.504,13,19,Male,0.6,0.1,0.33,0.4,1,0.1551,0.67,0.6,"(0.33, 0.4, 0.6)","(0.67, 0.6, 1)",,right,1,0.6192
3,2023-12-05_13h43.17.504,13,19,Male,0.6,0.134,1.0,0.8,0.4,0.1407,1.0,1.0,"(1, 0.8, 0.6)","(1, 1, 0.4)",,right,1,1.5145
4,2023-12-05_13h43.17.504,13,19,Male,0.6,0.1551,0.33,0.8,0.8,0.1551,0.33,1.0,"(0.33, 0.8, 0.6)","(0.33, 1, 0.8)",,left,0,1.2254
5,2023-12-05_13h43.17.504,13,19,Male,0.4,0.105,0.33,0.6,0.8,0.1103,0.33,1.0,"(0.33, 0.6, 0.4)","(0.33, 1, 0.8)",,right,1,0.5503
6,2023-12-05_13h43.17.504,13,19,Male,0.6,0.105,0.67,0.8,0.4,0.1551,0.67,0.4,"(0.67, 0.8, 0.6)","(0.67, 0.4, 0.4)",,right,1,0.5034
7,2023-12-05_13h43.17.504,13,19,Male,0.4,0.1407,0.67,0.4,0.6,0.1158,1.0,1.0,"(0.67, 0.4, 0.4)","(1, 1, 0.6)",,left,1,0.4556
8,2023-12-05_13h43.17.504,13,19,Male,0.6,0.1216,1.0,0.4,1,0.1103,0.33,0.6,"(1, 0.4, 0.6)","(0.33, 0.6, 1)",,left,1,1.7143
9,2023-12-05_13h43.17.504,13,19,Male,0.4,0.1477,0.67,0.6,0.8,0.1103,1.0,1.0,"(0.67, 0.6, 0.4)","(1, 1, 0.8)",,left,1,0.5001
10,2023-12-05_13h43.17.504,13,19,Male,0.6,0.1,1.0,1,1,0.1,0.33,0.8,"(1, 1, 0.6)","(0.33, 0.8, 1)",,right,0,0.5097
