,time_stamp,id,age,gender,brightness_left,size_left,hue_left,saturation_left,brightness_right,size_right,hue_right,saturation_right,color_left,color_right,same_size,keypress,correct_choice,reaction_time
17,2023-12-04_14h12.39.227,3,27,Male,0.4,0.1276,0.67,1,1,0.134,1.0,0.6,"(0.67, 1, 0.4)","(1, 0.6, 1)",,right,1,1.7849
18,2023-12-04_14h12.39.227,3,27,Male,0.8,0.1103,0.33,1,0.4,0.1477,0.33,1.0,"(0.33, 1, 0.8)","(0.33, 1, 0.4)",,right,1,0.3505
19,2023-12-04_14h12.39.227,3,27,Male,0.8,0.1,1.0,0.6,1,0.1551,0.67,1.0,"(1, 0.6, 0.8)","(0.67, 1, 1)",,right,1,0.3264
20,2023-12-04_14h12.39.227,3,27,Male,0.6,0.1551,1.0,0.4,1,0.1276,0.67,0.8,"(1, 0.4, 0.6)","(0.67, 0.8, 1)",,left,1,0.3534
21,2023-12-04_14h12.39.227,3,27,Male,1,0.1276,0.33,0.6,1,0.1477,1.0,0.8,"(0.33, 0.6, 1)","(1, 0.8, 1)",,right,1,0.2883
22,2023-12-04_14h12.39.227,3,27,Male,0.6,0.1216,0.33,0.6,1,0.1103,1.0,0.8,"(0.33, 0.6, 0.6)","(1, 0.8, 1)",,left,1,0.3813
23,2023-12-04_14h12.39.227,3,27,Male,0.6,0.1103,0.33,1,0.6,0.1551,1.0,0.8,"(0.33, 1, 0.6)","(1, 0.8, 0.6)",,right,1,0.5117
24,2023-12-04_14h12.39.227,3,27,Male,0.6,0.1216,0.33,0.8,0.4,0.1103,1.0,1.0,"(0.33, 0.8, 0.6)","(1, 1, 0.4)",,left,1,0.2906
25,2023-12-04_14h12.39.227,3,27,Male,0.6,0.1103,0.33,0.4,0.4,0.1158,1.0,0.6,"(0.33, 0.4, 0.6)","(1, 0.6, 0.4)",,left,0,1.0075
26,2023-12-04_14h12.39.227,3,27,Male,0.6,0.1407,1.0,0.6,1,0.1,0.67,0.8,"(1, 0.6, 0.6)","(0.67, 0.8, 1)",,left,1,0.3287
27,2023-12-04_14h12.39.227,3,27,Male,0.6,0.1477,0.67,0.4,0.8,0.1407,1.0,1.0,"(0.67, 0.4, 0.6)","(1, 1, 0.8)",,left,1,1.2794
28,2023-12-04_14h12.39.227,3,27,Male,0.8,0.1216,1.0,0.8,0.8,0.1276,0.67,1.0,"(1, 0.8, 0.8)","(0.67, 1, 0.8)",,right,1,0.6601
29,2023-12-04_14h12.39.227,3,27,Male,0.6,0.1158,0.67,0.4,0.8,0.1276,1.0,0.8,"(0.67, 0.4, 0.6)","(1, 0.8, 0.8)",,right,1,0.3697
30,2023-12-04_14h12.39.227,3,27,Male,0.4,0.1103,1.0,0.6,1,0.1,1.0,0.8,"(1, 0.6, 0.4)","(1, 0.8, 1)",,left,1,0.3284
31,2023-12-04_14h12.39.227,3,27,Male,0.4,0.134,0.67,0.4,0.8,0.1407,0.33,1.0,"(0.67, 0.4, 0.4)","(0.33, 1, 0.8)",,right,1,1.0922
32,2023-12-04_14h12.39.227,3,27,Male,0.8,0.1407,1.0,0.6,0.8,0.1158,0.67,0.6,"(1, 0.6, 0.8)","(0.67, 0.6, 0.8)",,left,1,0.3278
33,2023-12-04_14h12.39.227,3,27,Male,0.4,0.1407,0.33,0.6,0.4,0.1103,0.33,1.0,"(0.33, 0.6, 0.4)","(0.33, 1, 0.4)",,left,1,0.3411
34,2023-12-04_14h12.39.227,3,27,Male,1,0.1216,0.67,0.8,0.6,0.134,0.33,1.0,"(0.67, 0.8, 1)","(0.33, 1, 0.6)",,right,1,0.5313
35,2023-12-04_14h12.39.227,3,27,Male,0.4,0.1477,0.33,0.6,0.6,0.1216,0.67,1.0,"(0.33, 0.6, 0.4)","(0.67, 1, 0.6)",,left,1,0.2765
36,2023-12-04_14h12.39.227,3,27,Male,1,0.1407,0.33,0.4,1,0.1276,0.33,1.0,"(0.33, 0.4, 1)","(0.33, 1, 1)",,left,1,0.4633
37,2023-12-04_14h12.39.227,3,27,Male,0.8,0.134,0.67,0.8,0.4,0.1216,0.67,0.8,"(0.67, 0.8, 0.8)","(0.67, 0.8, 0.4)",,left,1,0.3714
38,2023-12-04_14h12.39.227,3,27,Male,0.6,0.1103,0.67,0.6,1,0.1477,1.0,0.4,"(0.67, 0.6, 0.6)","(1, 0.4, 1)",,right,1,0.3448
39,2023-12-04_14h12.39.227,3,27,Male,0.4,0.1103,0.67,0.8,0.4,0.1,0.33,0.6,"(0.67, 0.8, 0.4)","(0.33, 0.6, 0.4)",,left,1,0.2635
40,2023-12-04_14h12.39.227,3,27,Male,1,0.1477,0.67,1,1,0.105,0.67,0.8,"(0.67, 1, 1)","(0.67, 0.8, 1)",,left,1,0.2634
41,2023-12-04_14h12.39.227,3,27,Male,1,0.1103,0.67,1,0.8,0.1,1.0,1.0,"(0.67, 1, 1)","(1, 1, 0.8)",,left,1,0.3083
42,2023-12-04_14h12.39.227,3,27,Male,0.4,0.1,0.67,0.8,0.4,0.1103,0.33,0.4,"(0.67, 0.8, 0.4)","(0.33, 0.4, 0.4)",,right,1,0.232
43,2023-12-04_14h12.39.227,3,27,Male,0.8,0.1216,0.33,0.8,0.8,0.1216,0.33,0.6,"(0.33, 0.8, 0.8)","(0.33, 0.6, 0.8)",,right,0,0.4602
44,2023-12-04_14h12.39.227,3,27,Male,1,0.1477,0.67,0.8,0.4,0.134,0.33,0.8,"(0.67, 0.8, 1)","(0.33, 0.8, 0.4)",,left,1,0.2623
45,2023-12-04_14h12.39.227,3,27,Male,1,0.1158,0.33,0.6,1,0.1158,0.67,1.0,"(0.33, 0.6, 1)","(0.67, 1, 1)",,right,0,0.5454
46,2023-12-04_14h12.39.227,3,27,Male,1,0.1276,1.0,1,0.4,0.134,0.67,1.0,"(1, 1, 1)","(0.67, 1, 0.4)",,right,1,0.3967
47,2023-12-04_14h12.39.227,3,27,Male,1,0.1276,1.0,0.8,0.8,0.1158,0.33,0.6,"(1, 0.8, 1)","(0.33, 0.6, 0.8)",,left,1,0.3792
48,2023-12-04_14h12.39.227,3,27,Male,0.6,0.1477,0.33,0.8,0.4,0.1276,0.67,0.6,"(0.33, 0.8, 0.6)","(0.67, 0.6, 0.4)",,left,1,0.3153
49,2023-12-04_14h12.39.227,3,27,Male,0.6,0.1,0.33,0.4,1,0.105,0.33,1.0,"(0.33, 0.4, 0.6)","(0.33, 1, 1)",,right,1,0.5199
