,time_stamp,id,age,gender,brightness_left,size_left,hue_left,saturation_left,brightness_right,size_right,hue_right,saturation_right,color_left,color_right,same_size,keypress,correct_choice,reaction_time
34,2023-12-07_14h21.27.731,40,23,Female,0.6,0.1407,1.0,0.4,0.6,0.1477,0.67,1,"(1, 0.4, 0.6)","(0.67, 1, 0.6)",,right,1,0.4465
35,2023-12-07_14h21.27.731,40,23,Female,0.6,0.105,0.67,1.0,0.8,0.1103,0.67,1,"(0.67, 1, 0.6)","(0.67, 1, 0.8)",,right,1,0.8113
36,2023-12-07_14h21.27.731,40,23,Female,0.8,0.1,0.33,0.8,0.8,0.1158,0.67,0.6,"(0.33, 0.8, 0.8)","(0.67, 0.6, 0.8)",,right,1,0.501
37,2023-12-07_14h21.27.731,40,23,Female,0.8,0.1551,0.33,0.8,0.4,0.1477,1.0,0.4,"(0.33, 0.8, 0.8)","(1, 0.4, 0.4)",,left,1,0.5399
38,2023-12-07_14h21.27.731,40,23,Female,1.0,0.1551,1.0,0.4,0.6,0.134,0.33,0.8,"(1, 0.4, 1)","(0.33, 0.8, 0.6)",,left,1,1.5388
39,2023-12-07_14h21.27.731,40,23,Female,0.8,0.1,0.33,1.0,0.6,0.1158,1.0,1,"(0.33, 1, 0.8)","(1, 1, 0.6)",,right,1,0.4806
40,2023-12-07_14h21.27.731,40,23,Female,0.4,0.1477,0.67,0.4,0.6,0.105,1.0,1,"(0.67, 0.4, 0.4)","(1, 1, 0.6)",,left,1,0.4824
41,2023-12-07_14h21.27.731,40,23,Female,0.4,0.1,0.67,1.0,1.0,0.1103,0.33,1,"(0.67, 1, 0.4)","(0.33, 1, 1)",,right,1,0.553
42,2023-12-07_14h21.27.731,40,23,Female,0.6,0.1551,1.0,0.8,1.0,0.1103,0.33,0.6,"(1, 0.8, 0.6)","(0.33, 0.6, 1)",,left,1,0.8674
43,2023-12-07_14h21.27.731,40,23,Female,0.6,0.1158,0.67,0.6,1.0,0.1407,0.67,1,"(0.67, 0.6, 0.6)","(0.67, 1, 1)",,right,1,0.4287
44,2023-12-07_14h21.27.731,40,23,Female,0.6,0.134,0.33,0.8,0.6,0.1103,1.0,0.4,"(0.33, 0.8, 0.6)","(1, 0.4, 0.6)",,left,1,0.3359
45,2023-12-07_14h21.27.731,40,23,Female,0.6,0.1276,0.33,0.8,0.8,0.1551,0.33,0.8,"(0.33, 0.8, 0.6)","(0.33, 0.8, 0.8)",,right,1,0.3251
46,2023-12-07_14h21.27.731,40,23,Female,0.4,0.1276,0.33,0.4,0.4,0.134,0.67,0.4,"(0.33, 0.4, 0.4)","(0.67, 0.4, 0.4)",,right,1,0.482
47,2023-12-07_14h21.27.731,40,23,Female,0.4,0.1103,1.0,0.4,0.8,0.105,1.0,0.4,"(1, 0.4, 0.4)","(1, 0.4, 0.8)",,left,1,0.4557
48,2023-12-07_14h21.27.731,40,23,Female,0.4,0.1103,0.67,0.6,0.4,0.134,0.67,0.4,"(0.67, 0.6, 0.4)","(0.67, 0.4, 0.4)",,right,1,0.3529
49,2023-12-07_14h21.27.731,40,23,Female,1.0,0.1,0.67,0.4,0.4,0.1,0.33,0.4,"(0.67, 0.4, 1)","(0.33, 0.4, 0.4)",,left,0,0.5522
