,time_stamp,id,age,gender,brightness_left,size_left,hue_left,saturation_left,brightness_right,size_right,hue_right,saturation_right,color_left,color_right,same_size,keypress,correct_choice,reaction_time
0,2023-12-07_12h25.18.915,35,21,Female,0.4,0.1407,0.67,0.4,0.8,0.1276,0.33,0.8,"(0.67, 0.4, 0.4)","(0.33, 0.8, 0.8)",,right,0,1.4817
1,2023-12-07_12h25.18.915,35,21,Female,0.4,0.1158,0.33,0.8,1.0,0.1,0.67,1.0,"(0.33, 0.8, 0.4)","(0.67, 1, 1)",,left,1,0.4734
2,2023-12-07_12h25.18.915,35,21,Female,0.6,0.1477,0.33,1.0,1.0,0.1103,1.0,1.0,"(0.33, 1, 0.6)","(1, 1, 1)",,left,1,0.4506
3,2023-12-07_12h25.18.915,35,21,Female,0.4,0.1407,0.67,1.0,0.6,0.1103,1.0,0.8,"(0.67, 1, 0.4)","(1, 0.8, 0.6)",,right,0,0.6514
4,2023-12-07_12h25.18.915,35,21,Female,0.6,0.1276,0.33,0.4,0.8,0.1158,1.0,0.4,"(0.33, 0.4, 0.6)","(1, 0.4, 0.8)",,left,1,0.4488
5,2023-12-07_12h25.18.915,35,21,Female,0.6,0.105,0.67,0.4,0.6,0.1103,0.67,0.8,"(0.67, 0.4, 0.6)","(0.67, 0.8, 0.6)",,right,1,0.3975
6,2023-12-07_12h25.18.915,35,21,Female,0.8,0.1551,1.0,0.4,0.8,0.1551,1.0,0.4,"(1, 0.4, 0.8)","(1, 0.4, 0.8)",,left,0,0.271
7,2023-12-07_12h25.18.915,35,21,Female,0.6,0.134,0.67,0.6,0.8,0.105,0.67,0.6,"(0.67, 0.6, 0.6)","(0.67, 0.6, 0.8)",,left,1,0.3085
8,2023-12-07_12h25.18.915,35,21,Female,1.0,0.1276,1.0,1.0,0.8,0.1276,1.0,0.8,"(1, 1, 1)","(1, 0.8, 0.8)",,right,0,0.3666
9,2023-12-07_12h25.18.915,35,21,Female,1.0,0.1276,0.67,1.0,0.8,0.105,0.67,0.4,"(0.67, 1, 1)","(0.67, 0.4, 0.8)",,left,1,0.1423
10,2023-12-07_12h25.18.915,35,21,Female,0.6,0.1551,0.33,0.4,0.4,0.105,0.67,0.6,"(0.33, 0.4, 0.6)","(0.67, 0.6, 0.4)",,left,1,0.3163
