,time_stamp,id,age,gender,brightness_left,size_left,hue_left,saturation_left,brightness_right,size_right,hue_right,saturation_right,color_left,color_right,same_size,keypress,correct_choice,reaction_time
33,2023-12-05_13h45.42.405,14,23,Female,0.8,0.105,0.33,0.6,0.4,0.1216,0.67,0.6,"(0.33, 0.6, 0.8)","(0.67, 0.6, 0.4)",,left,0,0.179
34,2023-12-05_13h45.42.405,14,23,Female,0.6,0.1216,0.67,0.8,0.6,0.1276,0.33,0.8,"(0.67, 0.8, 0.6)","(0.33, 0.8, 0.6)",,left,0,0.8401
35,2023-12-05_13h45.42.405,14,23,Female,1.0,0.1276,0.33,0.6,1.0,0.1477,0.67,1.0,"(0.33, 0.6, 1)","(0.67, 1, 1)",,left,0,0.1564
36,2023-12-05_13h45.42.405,14,23,Female,0.8,0.105,1.0,0.8,0.6,0.1551,0.33,0.8,"(1, 0.8, 0.8)","(0.33, 0.8, 0.6)",,right,1,0.0852
37,2023-12-05_13h45.42.405,14,23,Female,0.6,0.1477,0.33,0.8,0.8,0.1158,0.67,0.8,"(0.33, 0.8, 0.6)","(0.67, 0.8, 0.8)",,left,1,0.1012
38,2023-12-05_13h45.42.405,14,23,Female,1.0,0.134,0.67,0.4,1.0,0.1477,1.0,0.4,"(0.67, 0.4, 1)","(1, 0.4, 1)",,right,1,0.1424
39,2023-12-05_13h45.42.405,14,23,Female,0.6,0.1216,0.33,1.0,0.4,0.105,0.33,0.4,"(0.33, 1, 0.6)","(0.33, 0.4, 0.4)",,left,1,0.0661
40,2023-12-05_13h45.42.405,14,23,Female,0.6,0.1477,0.67,0.6,0.4,0.1407,0.33,0.4,"(0.67, 0.6, 0.6)","(0.33, 0.4, 0.4)",,right,0,0.0512
41,2023-12-05_13h45.42.405,14,23,Female,0.6,0.1158,0.33,0.4,1.0,0.1407,1.0,0.8,"(0.33, 0.4, 0.6)","(1, 0.8, 1)",,left,0,0.0582
42,2023-12-05_13h45.42.405,14,23,Female,0.8,0.1216,0.67,1.0,0.6,0.1103,0.67,0.4,"(0.67, 1, 0.8)","(0.67, 0.4, 0.6)",,left,1,0.2167
43,2023-12-05_13h45.42.405,14,23,Female,0.4,0.1407,0.67,0.8,0.8,0.1276,1.0,0.4,"(0.67, 0.8, 0.4)","(1, 0.4, 0.8)",,left,1,0.4729
44,2023-12-05_13h45.42.405,14,23,Female,1.0,0.1477,0.33,1.0,0.4,0.1216,0.33,0.8,"(0.33, 1, 1)","(0.33, 0.8, 0.4)",,left,1,0.2547
45,2023-12-05_13h45.42.405,14,23,Female,0.6,0.1216,1.0,1.0,0.4,0.1103,1.0,1.0,"(1, 1, 0.6)","(1, 1, 0.4)",,left,1,0.2294
46,2023-12-05_13h45.42.405,14,23,Female,0.8,0.1,0.67,0.6,0.8,0.1477,1.0,1.0,"(0.67, 0.6, 0.8)","(1, 1, 0.8)",,right,1,0.2289
47,2023-12-05_13h45.42.405,14,23,Female,0.8,0.1158,1.0,0.6,0.4,0.1407,0.33,0.4,"(1, 0.6, 0.8)","(0.33, 0.4, 0.4)",,right,1,0.3673
48,2023-12-05_13h45.42.405,14,23,Female,0.4,0.134,1.0,0.6,0.8,0.1276,0.67,0.6,"(1, 0.6, 0.4)","(0.67, 0.6, 0.8)",,left,1,0.1801
49,2023-12-05_13h45.42.405,14,23,Female,0.4,0.1103,0.67,0.8,0.6,0.1407,0.67,1.0,"(0.67, 0.8, 0.4)","(0.67, 1, 0.6)",,right,1,0.2251
