,time_stamp,id,age,gender,brightness_left,size_left,hue_left,saturation_left,brightness_right,size_right,hue_right,saturation_right,color_left,color_right,same_size,keypress,correct_choice,reaction_time
0,2023-12-06_10h55.07.580,22,23,Female,0.6,0.1477,1,0.6,0.4,0.105,0.67,1,"(1, 0.6, 0.6)","(0.67, 1, 0.4)",,left,1,2.6697
1,2023-12-06_10h55.07.580,22,23,Female,0.4,0.1477,0.67,0.8,1.0,0.1407,1.0,0.4,"(0.67, 0.8, 0.4)","(1, 0.4, 1)",,right,0,2.3441
2,2023-12-06_10h55.07.580,22,23,Female,0.8,0.1276,0.33,0.4,0.4,0.1158,0.33,0.6,"(0.33, 0.4, 0.8)","(0.33, 0.6, 0.4)",,left,1,0.9512
3,2023-12-06_10h55.07.580,22,23,Female,0.8,0.1216,0.67,1.0,0.8,0.105,0.33,1,"(0.67, 1, 0.8)","(0.33, 1, 0.8)",,right,0,0.6257
4,2023-12-06_10h55.07.580,22,23,Female,0.4,0.1216,0.67,0.6,0.6,0.1,1.0,1,"(0.67, 0.6, 0.4)","(1, 1, 0.6)",,left,1,0.6702
5,2023-12-06_10h55.07.580,22,23,Female,0.8,0.1407,0.67,0.6,0.4,0.1551,0.33,0.8,"(0.67, 0.6, 0.8)","(0.33, 0.8, 0.4)",,left,0,0.6725
6,2023-12-06_10h55.07.580,22,23,Female,0.4,0.1,1,0.8,1.0,0.1551,0.67,0.6,"(1, 0.8, 0.4)","(0.67, 0.6, 1)",,right,1,0.4487
7,2023-12-06_10h55.07.580,22,23,Female,0.8,0.105,0.33,0.8,1.0,0.1216,1.0,0.8,"(0.33, 0.8, 0.8)","(1, 0.8, 1)",,right,1,0.4278
8,2023-12-06_10h55.07.580,22,23,Female,0.8,0.1158,0.67,1.0,0.4,0.1158,1.0,0.6,"(0.67, 1, 0.8)","(1, 0.6, 0.4)",,left,0,0.4192
9,2023-12-06_10h55.07.580,22,23,Female,1.0,0.1,1,1.0,0.6,0.105,0.67,0.8,"(1, 1, 1)","(0.67, 0.8, 0.6)",,left,0,0.5537
10,2023-12-06_10h55.07.580,22,23,Female,0.6,0.1276,0.33,0.4,0.8,0.1407,0.33,0.4,"(0.33, 0.4, 0.6)","(0.33, 0.4, 0.8)",,right,1,0.7766
11,2023-12-06_10h55.07.580,22,23,Female,0.8,0.1551,0.33,0.4,1.0,0.1,0.33,0.4,"(0.33, 0.4, 0.8)","(0.33, 0.4, 1)",,left,1,0.4191
12,2023-12-06_10h55.07.580,22,23,Female,0.8,0.1477,1,0.8,0.4,0.1551,0.33,0.6,"(1, 0.8, 0.8)","(0.33, 0.6, 0.4)",,right,1,0.4607
13,2023-12-06_10h55.07.580,22,23,Female,1.0,0.1407,0.67,0.4,0.4,0.134,0.33,1,"(0.67, 0.4, 1)","(0.33, 1, 0.4)",,left,1,0.7299
14,2023-12-06_10h55.07.580,22,23,Female,0.4,0.1477,1,0.6,0.4,0.105,1.0,0.6,"(1, 0.6, 0.4)","(1, 0.6, 0.4)",,left,1,0.4125
15,2023-12-06_10h55.07.580,22,23,Female,0.8,0.134,0.33,1.0,0.6,0.1551,0.67,0.6,"(0.33, 1, 0.8)","(0.67, 0.6, 0.6)",,right,1,0.2885
16,2023-12-06_10h55.07.580,22,23,Female,0.4,0.1,0.67,0.4,0.8,0.1103,0.33,0.4,"(0.67, 0.4, 0.4)","(0.33, 0.4, 0.8)",,right,1,0.3137
17,2023-12-06_10h55.07.580,22,23,Female,0.8,0.1551,1,1.0,0.6,0.134,0.33,1,"(1, 1, 0.8)","(0.33, 1, 0.6)",,left,1,0.3005
18,2023-12-06_10h55.07.580,22,23,Female,1.0,0.1,1,0.4,0.4,0.105,1.0,0.6,"(1, 0.4, 1)","(1, 0.6, 0.4)",,right,1,0.2452
19,2023-12-06_10h55.07.580,22,23,Female,0.8,0.1216,0.67,0.6,1.0,0.1158,1.0,0.6,"(0.67, 0.6, 0.8)","(1, 0.6, 1)",,left,1,0.3392
20,2023-12-06_10h55.07.580,22,23,Female,0.4,0.1276,0.67,0.6,0.8,0.1216,0.67,0.4,"(0.67, 0.6, 0.4)","(0.67, 0.4, 0.8)",,right,0,0.3584
