,time_stamp,id,age,gender,brightness_left,size_left,hue_left,saturation_left,brightness_right,size_right,hue_right,saturation_right,color_left,color_right,same_size,keypress,correct_choice,reaction_time
22,2023-12-07_12h31.40.479,36,21,Female,0.4,0.1407,0.67,0.8,0.6,0.1407,0.33,0.6,"(0.67, 0.8, 0.4)","(0.33, 0.6, 0.6)",,right,0,0.2089
23,2023-12-07_12h31.40.479,36,21,Female,0.6,0.1216,1.0,1.0,0.4,0.1551,1.0,1.0,"(1, 1, 0.6)","(1, 1, 0.4)",,right,1,0.3699
24,2023-12-07_12h31.40.479,36,21,Female,0.8,0.1407,0.33,0.6,0.4,0.1216,0.33,0.8,"(0.33, 0.6, 0.8)","(0.33, 0.8, 0.4)",,left,1,0.1378
25,2023-12-07_12h31.40.479,36,21,Female,1.0,0.1551,0.67,0.4,0.8,0.1216,0.33,0.4,"(0.67, 0.4, 1)","(0.33, 0.4, 0.8)",,left,1,0.308
26,2023-12-07_12h31.40.479,36,21,Female,0.4,0.1551,1.0,0.8,0.6,0.1276,0.67,0.8,"(1, 0.8, 0.4)","(0.67, 0.8, 0.6)",,left,1,0.2644
27,2023-12-07_12h31.40.479,36,21,Female,0.8,0.1477,1.0,0.6,0.4,0.1158,0.67,1.0,"(1, 0.6, 0.8)","(0.67, 1, 0.4)",,left,1,0.2211
28,2023-12-07_12h31.40.479,36,21,Female,0.8,0.1276,0.67,0.4,0.6,0.105,1.0,0.8,"(0.67, 0.4, 0.8)","(1, 0.8, 0.6)",,left,1,0.4057
29,2023-12-07_12h31.40.479,36,21,Female,0.6,0.134,0.33,0.8,0.4,0.134,1.0,0.4,"(0.33, 0.8, 0.6)","(1, 0.4, 0.4)",,left,0,0.4345
30,2023-12-07_12h31.40.479,36,21,Female,0.6,0.105,0.33,0.6,0.4,0.1216,0.33,1.0,"(0.33, 0.6, 0.6)","(0.33, 1, 0.4)",,left,0,0.5179
31,2023-12-07_12h31.40.479,36,21,Female,0.6,0.1158,0.67,0.4,0.6,0.1216,0.33,0.6,"(0.67, 0.4, 0.6)","(0.33, 0.6, 0.6)",,left,0,0.5717
32,2023-12-07_12h31.40.479,36,21,Female,0.6,0.105,0.33,0.4,0.6,0.1,1.0,0.8,"(0.33, 0.4, 0.6)","(1, 0.8, 0.6)",,left,1,0.8232
33,2023-12-07_12h31.40.479,36,21,Female,0.6,0.1477,1.0,0.8,0.6,0.1276,0.33,0.8,"(1, 0.8, 0.6)","(0.33, 0.8, 0.6)",,left,1,0.4624
34,2023-12-07_12h31.40.479,36,21,Female,0.8,0.1216,1.0,0.4,0.8,0.1477,0.33,0.8,"(1, 0.4, 0.8)","(0.33, 0.8, 0.8)",,right,1,0.2599
35,2023-12-07_12h31.40.479,36,21,Female,0.4,0.1551,1.0,0.8,0.4,0.1103,1.0,1.0,"(1, 0.8, 0.4)","(1, 1, 0.4)",,left,1,0.2163
36,2023-12-07_12h31.40.479,36,21,Female,0.8,0.134,1.0,0.6,0.6,0.1,1.0,0.6,"(1, 0.6, 0.8)","(1, 0.6, 0.6)",,left,1,0.2415
37,2023-12-07_12h31.40.479,36,21,Female,0.6,0.1407,0.33,0.6,0.8,0.1,0.67,0.8,"(0.33, 0.6, 0.6)","(0.67, 0.8, 0.8)",,left,1,0.2693
38,2023-12-07_12h31.40.479,36,21,Female,0.4,0.134,1.0,0.6,0.4,0.1407,0.33,0.6,"(1, 0.6, 0.4)","(0.33, 0.6, 0.4)",,right,1,0.3481
39,2023-12-07_12h31.40.479,36,21,Female,0.6,0.1407,0.33,0.6,0.8,0.1158,1.0,0.4,"(0.33, 0.6, 0.6)","(1, 0.4, 0.8)",,left,1,0.1483
40,2023-12-07_12h31.40.479,36,21,Female,0.6,0.105,0.33,0.8,0.8,0.1158,0.67,1.0,"(0.33, 0.8, 0.6)","(0.67, 1, 0.8)",,right,1,0.3567
41,2023-12-07_12h31.40.479,36,21,Female,1.0,0.105,0.67,0.6,0.6,0.1,0.33,1.0,"(0.67, 0.6, 1)","(0.33, 1, 0.6)",,left,1,0.1655
42,2023-12-07_12h31.40.479,36,21,Female,0.8,0.1216,0.33,1.0,0.4,0.1407,0.67,0.6,"(0.33, 1, 0.8)","(0.67, 0.6, 0.4)",,left,0,0.4214
43,2023-12-07_12h31.40.479,36,21,Female,0.8,0.1216,0.33,0.4,0.6,0.1477,0.33,1.0,"(0.33, 0.4, 0.8)","(0.33, 1, 0.6)",,right,1,0.2101
44,2023-12-07_12h31.40.479,36,21,Female,0.8,0.1551,0.67,0.4,1.0,0.1551,1.0,0.4,"(0.67, 0.4, 0.8)","(1, 0.4, 1)",,left,0,0.3018
45,2023-12-07_12h31.40.479,36,21,Female,0.6,0.105,0.67,0.8,0.6,0.1,0.33,0.6,"(0.67, 0.8, 0.6)","(0.33, 0.6, 0.6)",,left,1,0.2177
46,2023-12-07_12h31.40.479,36,21,Female,0.6,0.1216,1.0,0.8,0.8,0.1216,1.0,0.8,"(1, 0.8, 0.6)","(1, 0.8, 0.8)",,left,0,0.4982
47,2023-12-07_12h31.40.479,36,21,Female,1.0,0.1551,0.33,1.0,1.0,0.1216,0.67,1.0,"(0.33, 1, 1)","(0.67, 1, 1)",,left,1,0.2623
48,2023-12-07_12h31.40.479,36,21,Female,0.6,0.1216,0.33,1.0,0.4,0.1158,1.0,0.6,"(0.33, 1, 0.6)","(1, 0.6, 0.4)",,left,1,0.2301
49,2023-12-07_12h31.40.479,36,21,Female,1.0,0.1216,0.33,0.6,0.6,0.1407,1.0,0.4,"(0.33, 0.6, 1)","(1, 0.4, 0.6)",,right,1,0.2469
