,time_stamp,id,age,gender,brightness_left,size_left,hue_left,saturation_left,brightness_right,size_right,hue_right,saturation_right,color_left,color_right,same_size,keypress,correct_choice,reaction_time
38,2023-12-05_14h09.06.884,18,23,Female,0.8,0.1103,1,1,0.6,0.1216,1.0,0.6,"(1, 1, 0.8)","(1, 0.6, 0.6)",,right,1,0.3368
39,2023-12-05_14h09.06.884,18,23,Female,0.6,0.1551,1,0.6,0.4,0.1,0.33,0.6,"(1, 0.6, 0.6)","(0.33, 0.6, 0.4)",,left,1,0.2009
40,2023-12-05_14h09.06.884,18,23,Female,0.8,0.1477,0.67,1,0.8,0.1407,0.33,0.8,"(0.67, 1, 0.8)","(0.33, 0.8, 0.8)",,left,1,0.5237
41,2023-12-05_14h09.06.884,18,23,Female,1.0,0.1276,1,0.8,1.0,0.1,0.67,1.0,"(1, 0.8, 1)","(0.67, 1, 1)",,left,1,0.5016
42,2023-12-05_14h09.06.884,18,23,Female,0.8,0.1407,1,0.6,0.8,0.134,1.0,0.4,"(1, 0.6, 0.8)","(1, 0.4, 0.8)",,left,1,0.4976
43,2023-12-05_14h09.06.884,18,23,Female,0.4,0.1407,0.33,1,0.4,0.1,1.0,0.4,"(0.33, 1, 0.4)","(1, 0.4, 0.4)",,left,1,0.256
44,2023-12-05_14h09.06.884,18,23,Female,0.4,0.105,0.67,0.6,0.6,0.1407,0.33,0.8,"(0.67, 0.6, 0.4)","(0.33, 0.8, 0.6)",,right,1,0.2913
45,2023-12-05_14h09.06.884,18,23,Female,0.8,0.1103,1,0.4,0.4,0.1551,0.33,0.4,"(1, 0.4, 0.8)","(0.33, 0.4, 0.4)",,right,1,0.3067
46,2023-12-05_14h09.06.884,18,23,Female,0.4,0.134,0.33,0.4,0.8,0.105,1.0,0.8,"(0.33, 0.4, 0.4)","(1, 0.8, 0.8)",,left,1,0.2719
47,2023-12-05_14h09.06.884,18,23,Female,1.0,0.1276,1,0.8,1.0,0.1276,0.67,0.4,"(1, 0.8, 1)","(0.67, 0.4, 1)",,right,0,0.2216
48,2023-12-05_14h09.06.884,18,23,Female,0.8,0.105,1,1,0.6,0.1158,0.33,1.0,"(1, 1, 0.8)","(0.33, 1, 0.6)",,left,0,0.5005
49,2023-12-05_14h09.06.884,18,23,Female,0.4,0.134,0.67,0.8,0.6,0.1103,0.33,0.4,"(0.67, 0.8, 0.4)","(0.33, 0.4, 0.6)",,left,1,0.2522
