,time_stamp,id,age,gender,brightness_left,size_left,hue_left,saturation_left,brightness_right,size_right,hue_right,saturation_right,color_left,color_right,same_size,keypress,correct_choice,reaction_time
0,2023-12-06_19h26.37.113,31,22,Female,0.4,0.105,0.33,0.8,0.8,0.1407,1,0.8,"(0.33, 0.8, 0.4)","(1, 0.8, 0.8)",,right,1,0.6601
1,2023-12-06_19h26.37.113,31,22,Female,1.0,0.1276,0.67,0.6,0.4,0.1103,0.67,1.0,"(0.67, 0.6, 1)","(0.67, 1, 0.4)",,left,1,0.2825
2,2023-12-06_19h26.37.113,31,22,Female,0.4,0.1551,1.0,0.4,1.0,0.1103,1,0.6,"(1, 0.4, 0.4)","(1, 0.6, 1)",,left,1,0.2821
3,2023-12-06_19h26.37.113,31,22,Female,0.4,0.105,1.0,0.6,0.4,0.1407,0.67,0.8,"(1, 0.6, 0.4)","(0.67, 0.8, 0.4)",,right,1,0.2913
4,2023-12-06_19h26.37.113,31,22,Female,0.6,0.134,1.0,0.8,0.6,0.1551,0.33,0.8,"(1, 0.8, 0.6)","(0.33, 0.8, 0.6)",,right,1,0.1733
5,2023-12-06_19h26.37.113,31,22,Female,0.4,0.1407,0.67,0.8,1.0,0.1551,1,0.8,"(0.67, 0.8, 0.4)","(1, 0.8, 1)",,right,1,0.1645
6,2023-12-06_19h26.37.113,31,22,Female,0.8,0.105,0.67,0.8,0.6,0.105,0.67,0.6,"(0.67, 0.8, 0.8)","(0.67, 0.6, 0.6)",,left,0,0.2165
7,2023-12-06_19h26.37.113,31,22,Female,0.4,0.1477,0.67,0.4,1.0,0.1551,0.67,0.8,"(0.67, 0.4, 0.4)","(0.67, 0.8, 1)",,right,1,0.1033
8,2023-12-06_19h26.37.113,31,22,Female,0.6,0.134,1.0,1.0,1.0,0.1158,1,0.8,"(1, 1, 0.6)","(1, 0.8, 1)",,left,1,0.2926
9,2023-12-06_19h26.37.113,31,22,Female,0.8,0.1551,0.33,0.4,0.6,0.105,1,0.4,"(0.33, 0.4, 0.8)","(1, 0.4, 0.6)",,left,1,0.2841
10,2023-12-06_19h26.37.113,31,22,Female,0.8,0.134,0.33,0.6,0.8,0.1551,0.33,0.8,"(0.33, 0.6, 0.8)","(0.33, 0.8, 0.8)",,right,1,0.1793
11,2023-12-06_19h26.37.113,31,22,Female,1.0,0.134,1.0,0.6,0.8,0.1407,1,0.4,"(1, 0.6, 1)","(1, 0.4, 0.8)",,left,0,0.1392
12,2023-12-06_19h26.37.113,31,22,Female,0.4,0.1,0.67,0.8,0.6,0.1216,0.33,0.8,"(0.67, 0.8, 0.4)","(0.33, 0.8, 0.6)",,right,1,0.254
13,2023-12-06_19h26.37.113,31,22,Female,1.0,0.1103,0.67,0.6,1.0,0.134,1,0.6,"(0.67, 0.6, 1)","(1, 0.6, 1)",,right,1,0.1747
14,2023-12-06_19h26.37.113,31,22,Female,0.6,0.105,0.33,0.8,0.4,0.1477,1,0.6,"(0.33, 0.8, 0.6)","(1, 0.6, 0.4)",,right,1,0.2104
15,2023-12-06_19h26.37.113,31,22,Female,0.6,0.1158,0.67,0.4,0.8,0.1407,0.67,0.6,"(0.67, 0.4, 0.6)","(0.67, 0.6, 0.8)",,right,1,0.1683
16,2023-12-06_19h26.37.113,31,22,Female,0.8,0.134,1.0,0.4,0.8,0.134,0.67,0.4,"(1, 0.4, 0.8)","(0.67, 0.4, 0.8)",,left,0,0.3809
17,2023-12-06_19h26.37.113,31,22,Female,0.8,0.1158,0.67,0.4,0.8,0.134,0.67,0.6,"(0.67, 0.4, 0.8)","(0.67, 0.6, 0.8)",,right,1,0.382
18,2023-12-06_19h26.37.113,31,22,Female,1.0,0.1216,0.67,0.8,0.6,0.1477,0.67,1.0,"(0.67, 0.8, 1)","(0.67, 1, 0.6)",,right,1,0.3635
19,2023-12-06_19h26.37.113,31,22,Female,0.8,0.1103,0.33,0.4,0.6,0.1,0.33,1.0,"(0.33, 0.4, 0.8)","(0.33, 1, 0.6)",,left,1,0.5297
20,2023-12-06_19h26.37.113,31,22,Female,1.0,0.1103,1.0,1.0,0.6,0.134,0.67,1.0,"(1, 1, 1)","(0.67, 1, 0.6)",,right,1,0.348
21,2023-12-06_19h26.37.113,31,22,Female,0.4,0.1216,1.0,0.6,0.4,0.1216,1,0.8,"(1, 0.6, 0.4)","(1, 0.8, 0.4)",,left,0,0.3703
22,2023-12-06_19h26.37.113,31,22,Female,1.0,0.1103,0.67,1.0,1.0,0.1,0.67,0.4,"(0.67, 1, 1)","(0.67, 0.4, 1)",,left,1,0.439
23,2023-12-06_19h26.37.113,31,22,Female,0.8,0.1,0.67,0.4,1.0,0.1103,1,0.6,"(0.67, 0.4, 0.8)","(1, 0.6, 1)",,right,1,0.5131
24,2023-12-06_19h26.37.113,31,22,Female,0.4,0.1216,0.33,0.4,1.0,0.134,0.33,1.0,"(0.33, 0.4, 0.4)","(0.33, 1, 1)",,right,1,0.4416
25,2023-12-06_19h26.37.113,31,22,Female,1.0,0.1551,0.67,0.4,0.8,0.1477,0.33,0.4,"(0.67, 0.4, 1)","(0.33, 0.4, 0.8)",,left,1,0.445
26,2023-12-06_19h26.37.113,31,22,Female,0.6,0.1216,1.0,0.4,0.8,0.134,1,0.4,"(1, 0.4, 0.6)","(1, 0.4, 0.8)",,right,1,0.4336
27,2023-12-06_19h26.37.113,31,22,Female,0.8,0.1407,0.33,0.8,0.8,0.1477,0.33,0.4,"(0.33, 0.8, 0.8)","(0.33, 0.4, 0.8)",,left,0,0.3884
28,2023-12-06_19h26.37.113,31,22,Female,0.6,0.1407,0.33,1.0,0.6,0.1551,0.33,0.8,"(0.33, 1, 0.6)","(0.33, 0.8, 0.6)",,right,1,0.3359
29,2023-12-06_19h26.37.113,31,22,Female,1.0,0.105,1.0,0.6,0.6,0.1551,0.33,0.8,"(1, 0.6, 1)","(0.33, 0.8, 0.6)",,right,1,0.311
30,2023-12-06_19h26.37.113,31,22,Female,1.0,0.1477,0.67,1.0,1.0,0.1216,0.33,0.6,"(0.67, 1, 1)","(0.33, 0.6, 1)",,left,1,0.3098
31,2023-12-06_19h26.37.113,31,22,Female,1.0,0.1158,0.67,1.0,0.4,0.1158,0.67,0.4,"(0.67, 1, 1)","(0.67, 0.4, 0.4)",,right,0,0.5155
