,time_stamp,id,age,gender,brightness_left,size_left,hue_left,brightness_right,size_right,hue_right,same_size,keypress,correct_choice,reaction_time,color_left,color_right
0,2023-12-01_13h04.41.155,6,,Female,0.9902509932388066,0.18366463209718253,0.7707210209014158,0.8017038405008737,0.1606437831890729,0.6596688192591018,0,left,1,0.4157905000029132,"(0.7365496834160645, 0.31492772222719206, 0.9902509932388066)","(0.08713927125896635, 0.11714175416940938, 0.8017038405008737)"
1,2023-12-01_13h04.41.155,6,,Female,0.9694375375934269,0.10252226439685819,0.1781922337509103,0.6404590477584577,0.15450597044859665,0.9105135737582999,0,right,1,0.5171107080022921,"(0.9212012373255984, 0.9694375375934269, 0.2719114792911101)","(0.6404590477584577, 0.10337424074253561, 0.3917450405539439)"
2,2023-12-01_13h04.41.155,6,,Female,0.6486855792874138,0.19176076210649642,0.7039546036071719,0.8105217384542454,0.1623321703342242,0.9525969014505448,0,left,1,0.5282763750001322,"(0.31073968415212716, 0.21334109897681544, 0.6486855792874138)","(0.8105217384542454, 0.3913545431488309, 0.5105734863553987)"
3,2023-12-01_13h04.41.155,6,,Female,0.712677949005865,0.1963002267588278,0.6783412413317915,0.5076689258819638,0.13596432460671184,0.9856155367749821,0,left,1,0.3521750410000095,"(0.05715494448436274, 0.007778539777746339, 0.712677949005865)","(0.5076689258819638, 0.04074285576151978, 0.08104174106821736)"
4,2023-12-01_13h04.41.155,6,,Female,0.6513811761139336,0.1905074917956919,0.42713828488698746,0.6089027289920333,0.17628286282543562,0.8869231520708196,0,left,1,0.5269408749991271,"(0.23610146399843973, 0.6513811761139336, 0.4698332236556957)","(0.6089027289920333, 0.12798282395126706, 0.45426826576173046)"
5,2023-12-01_13h04.41.155,6,,Female,0.5256389159514923,0.15709584621544614,0.6043934973924099,0.5609250683257804,0.1948992495574059,0.9615463855483002,0,right,1,0.3490682919982646,"(0.011064673345369156, 0.20332968682927066, 0.5256389159514923)","(0.5609250683257804, 0.2681177865154357, 0.335674776455747)"
6,2023-12-01_13h04.41.155,6,,Female,0.5549100560245543,0.12338905674076557,0.6942685065835156,0.821534815694835,0.14121040245688785,0.797134619347046,0,right,1,0.41967954199935775,"(0.18525252938395365, 0.11188223070484839, 0.5549100560245543)","(0.6838463488757595, 0.1875874933708323, 0.821534815694835)"
7,2023-12-01_13h04.41.155,6,,Female,0.9606587913860523,0.11434233771333752,0.5617337646914504,0.6200331961231156,0.19873650060142845,0.5281240472000412,0,right,1,0.33185483399938676,"(0.015944322074763238, 0.6107341068916228, 0.9606587913860523)","(0.01079379802995555, 0.5172275305945351, 0.6200331961231156)"
8,2023-12-01_13h04.41.155,6,,Female,0.9611323149832389,0.10540136332038386,0.0815854946666631,0.8654801863048043,0.16049498951323593,0.9669702688167012,0,right,1,0.29671637499995995,"(0.9611323149832389, 0.6122960766860287, 0.2777922565090491)","(0.8654801863048043, 0.07523800266160866, 0.2318469240342353)"
9,2023-12-01_13h04.41.155,6,,Female,0.9712370097711124,0.12811014423826972,0.9880230278786357,0.9926432362772328,0.14433501918318528,0.7332210982315507,0,right,1,0.5268473750002158,"(0.9712370097711124, 0.20462705294330022, 0.2597170494286218)","(0.4301599162477777, 0.0562220295226566, 0.9926432362772328)"
