,time_stamp,id,age,gender,brightness_left,size_left,hue_left,saturation_left,brightness_right,size_right,hue_right,saturation_right,color_left,color_right,same_size,keypress,correct_choice,reaction_time
34,2023-12-05_14h15.57.385,20,23,Male,1.0,0.134,1.0,0.6,0.6,0.105,1.0,1.0,"(1, 0.6, 1)","(1, 1, 0.6)",,left,1,0.3474
35,2023-12-05_14h15.57.385,20,23,Male,0.4,0.1216,1.0,0.6,0.4,0.1477,0.33,0.4,"(1, 0.6, 0.4)","(0.33, 0.4, 0.4)",,right,1,0.3097
36,2023-12-05_14h15.57.385,20,23,Male,0.8,0.1,1.0,1.0,0.6,0.1407,0.67,1.0,"(1, 1, 0.8)","(0.67, 1, 0.6)",,right,1,0.3197
37,2023-12-05_14h15.57.385,20,23,Male,0.4,0.1,0.33,0.4,0.6,0.1,1.0,1.0,"(0.33, 0.4, 0.4)","(1, 1, 0.6)",,left,0,0.7825
38,2023-12-05_14h15.57.385,20,23,Male,0.4,0.134,0.33,0.6,0.6,0.1407,1.0,0.6,"(0.33, 0.6, 0.4)","(1, 0.6, 0.6)",,right,1,0.3384
39,2023-12-05_14h15.57.385,20,23,Male,0.8,0.1407,0.67,0.4,0.6,0.1,1.0,0.6,"(0.67, 0.4, 0.8)","(1, 0.6, 0.6)",,left,1,0.3427
40,2023-12-05_14h15.57.385,20,23,Male,0.4,0.134,1.0,0.6,1.0,0.1103,1.0,1.0,"(1, 0.6, 0.4)","(1, 1, 1)",,right,0,0.2888
41,2023-12-05_14h15.57.385,20,23,Male,0.4,0.1276,0.33,0.6,0.8,0.1477,0.67,0.8,"(0.33, 0.6, 0.4)","(0.67, 0.8, 0.8)",,right,1,0.3265
42,2023-12-05_14h15.57.385,20,23,Male,0.4,0.1216,0.33,1.0,0.6,0.1103,1.0,0.4,"(0.33, 1, 0.4)","(1, 0.4, 0.6)",,left,1,0.3718
43,2023-12-05_14h15.57.385,20,23,Male,0.8,0.1551,0.33,1.0,0.6,0.1276,1.0,0.6,"(0.33, 1, 0.8)","(1, 0.6, 0.6)",,left,1,0.3734
44,2023-12-05_14h15.57.385,20,23,Male,0.6,0.105,0.67,0.8,0.6,0.1407,0.67,0.6,"(0.67, 0.8, 0.6)","(0.67, 0.6, 0.6)",,right,1,0.3121
45,2023-12-05_14h15.57.385,20,23,Male,1.0,0.1103,0.67,0.4,0.6,0.1407,0.33,0.6,"(0.67, 0.4, 1)","(0.33, 0.6, 0.6)",,right,1,0.5022
46,2023-12-05_14h15.57.385,20,23,Male,0.8,0.105,0.33,0.4,0.8,0.134,1.0,0.8,"(0.33, 0.4, 0.8)","(1, 0.8, 0.8)",,right,1,0.3818
47,2023-12-05_14h15.57.385,20,23,Male,1.0,0.1551,0.33,1.0,1.0,0.105,0.67,1.0,"(0.33, 1, 1)","(0.67, 1, 1)",,left,1,0.3077
48,2023-12-05_14h15.57.385,20,23,Male,0.8,0.1216,0.67,0.4,0.6,0.1477,1.0,0.8,"(0.67, 0.4, 0.8)","(1, 0.8, 0.6)",,right,1,0.2835
49,2023-12-05_14h15.57.385,20,23,Male,0.6,0.1477,0.33,0.4,1.0,0.105,0.33,0.8,"(0.33, 0.4, 0.6)","(0.33, 0.8, 1)",,left,1,0.2661
