,time_stamp,id,age,gender,brightness_left,size_left,hue_left,saturation_left,brightness_right,size_right,hue_right,saturation_right,color_left,color_right,same_size,keypress,correct_choice,reaction_time
18,2023-12-06_11h11.54.371,23,22,Male,0.8,0.1216,0.67,0.8,0.8,0.134,0.33,0.8,"(0.67, 0.8, 0.8)","(0.33, 0.8, 0.8)",,right,1,0.5296
19,2023-12-06_11h11.54.371,23,22,Male,0.4,0.1276,0.33,1,0.8,0.1158,0.33,0.6,"(0.33, 1, 0.4)","(0.33, 0.6, 0.8)",,left,1,0.4014
20,2023-12-06_11h11.54.371,23,22,Male,1.0,0.1407,1.0,0.6,1.0,0.1551,0.67,0.8,"(1, 0.6, 1)","(0.67, 0.8, 1)",,right,1,0.4086
21,2023-12-06_11h11.54.371,23,22,Male,0.6,0.1551,0.33,0.8,1.0,0.134,1.0,1,"(0.33, 0.8, 0.6)","(1, 1, 1)",,left,1,0.3803
22,2023-12-06_11h11.54.371,23,22,Male,0.8,0.1276,0.33,0.8,0.4,0.134,0.67,1,"(0.33, 0.8, 0.8)","(0.67, 1, 0.4)",,right,1,0.426
23,2023-12-06_11h11.54.371,23,22,Male,0.6,0.1477,0.33,0.8,0.4,0.1216,0.67,0.4,"(0.33, 0.8, 0.6)","(0.67, 0.4, 0.4)",,left,1,0.3169
24,2023-12-06_11h11.54.371,23,22,Male,0.6,0.1407,1.0,1,0.6,0.105,0.33,0.6,"(1, 1, 0.6)","(0.33, 0.6, 0.6)",,left,1,0.3361
25,2023-12-06_11h11.54.371,23,22,Male,1.0,0.1216,1.0,0.6,0.8,0.1551,0.67,0.6,"(1, 0.6, 1)","(0.67, 0.6, 0.8)",,right,1,0.3696
26,2023-12-06_11h11.54.371,23,22,Male,1.0,0.1158,0.67,1,0.6,0.1158,0.67,0.8,"(0.67, 1, 1)","(0.67, 0.8, 0.6)",,right,0,0.8253
27,2023-12-06_11h11.54.371,23,22,Male,0.6,0.134,1.0,0.4,0.6,0.1407,1.0,0.4,"(1, 0.4, 0.6)","(1, 0.4, 0.6)",,right,1,0.4771
28,2023-12-06_11h11.54.371,23,22,Male,1.0,0.1551,1.0,0.6,0.4,0.1158,1.0,0.6,"(1, 0.6, 1)","(1, 0.6, 0.4)",,left,1,0.2791
29,2023-12-06_11h11.54.371,23,22,Male,1.0,0.1216,0.67,0.6,1.0,0.1407,1.0,0.4,"(0.67, 0.6, 1)","(1, 0.4, 1)",,right,1,0.3544
30,2023-12-06_11h11.54.371,23,22,Male,0.6,0.1216,0.67,1,0.6,0.1103,0.33,0.4,"(0.67, 1, 0.6)","(0.33, 0.4, 0.6)",,left,1,0.9463
31,2023-12-06_11h11.54.371,23,22,Male,1.0,0.134,0.33,1,0.4,0.1,0.33,1,"(0.33, 1, 1)","(0.33, 1, 0.4)",,left,1,0.3094
32,2023-12-06_11h11.54.371,23,22,Male,0.6,0.1407,0.67,0.8,0.4,0.1,1.0,0.6,"(0.67, 0.8, 0.6)","(1, 0.6, 0.4)",,left,1,0.2974
33,2023-12-06_11h11.54.371,23,22,Male,0.4,0.105,1.0,0.4,0.6,0.1276,0.33,1,"(1, 0.4, 0.4)","(0.33, 1, 0.6)",,right,1,0.3622
34,2023-12-06_11h11.54.371,23,22,Male,0.6,0.1407,0.33,1,1.0,0.1216,0.67,0.8,"(0.33, 1, 0.6)","(0.67, 0.8, 1)",,left,1,0.2795
35,2023-12-06_11h11.54.371,23,22,Male,0.4,0.134,1.0,1,1.0,0.1276,0.67,0.4,"(1, 1, 0.4)","(0.67, 0.4, 1)",,right,0,0.5826
36,2023-12-06_11h11.54.371,23,22,Male,0.8,0.1,0.33,0.4,1.0,0.1103,0.67,0.8,"(0.33, 0.4, 0.8)","(0.67, 0.8, 1)",,right,1,0.4382
37,2023-12-06_11h11.54.371,23,22,Male,0.4,0.1,0.33,0.8,0.4,0.1103,0.67,0.6,"(0.33, 0.8, 0.4)","(0.67, 0.6, 0.4)",,right,1,0.3091
38,2023-12-06_11h11.54.371,23,22,Male,1.0,0.1,0.33,0.8,0.8,0.1158,0.33,0.4,"(0.33, 0.8, 1)","(0.33, 0.4, 0.8)",,right,1,0.7133
39,2023-12-06_11h11.54.371,23,22,Male,1.0,0.1216,0.33,0.6,0.8,0.1158,0.67,0.4,"(0.33, 0.6, 1)","(0.67, 0.4, 0.8)",,left,1,0.9023
40,2023-12-06_11h11.54.371,23,22,Male,0.6,0.1551,0.33,1,0.4,0.1,1.0,0.6,"(0.33, 1, 0.6)","(1, 0.6, 0.4)",,left,1,0.3345
41,2023-12-06_11h11.54.371,23,22,Male,0.4,0.1103,1.0,0.6,0.4,0.1551,0.67,1,"(1, 0.6, 0.4)","(0.67, 1, 0.4)",,right,1,0.3234
42,2023-12-06_11h11.54.371,23,22,Male,0.6,0.1216,0.33,0.4,0.8,0.1551,0.67,0.4,"(0.33, 0.4, 0.6)","(0.67, 0.4, 0.8)",,right,1,0.2963
43,2023-12-06_11h11.54.371,23,22,Male,1.0,0.105,1.0,0.6,0.8,0.1158,0.67,0.6,"(1, 0.6, 1)","(0.67, 0.6, 0.8)",,right,1,1.0289
44,2023-12-06_11h11.54.371,23,22,Male,0.6,0.1158,0.33,0.6,0.6,0.1158,0.33,1,"(0.33, 0.6, 0.6)","(0.33, 1, 0.6)",,left,0,0.6587
45,2023-12-06_11h11.54.371,23,22,Male,0.4,0.1276,1.0,0.4,0.8,0.1407,0.67,0.8,"(1, 0.4, 0.4)","(0.67, 0.8, 0.8)",,right,1,0.3156
46,2023-12-06_11h11.54.371,23,22,Male,0.4,0.1,1.0,0.6,0.4,0.105,0.67,0.6,"(1, 0.6, 0.4)","(0.67, 0.6, 0.4)",,left,0,0.9297
47,2023-12-06_11h11.54.371,23,22,Male,0.4,0.1407,0.33,0.8,0.4,0.1276,0.33,0.4,"(0.33, 0.8, 0.4)","(0.33, 0.4, 0.4)",,left,1,0.3221
48,2023-12-06_11h11.54.371,23,22,Male,0.4,0.1158,0.67,1,0.4,0.1158,1.0,1,"(0.67, 1, 0.4)","(1, 1, 0.4)",,left,0,0.6995
49,2023-12-06_11h11.54.371,23,22,Male,0.6,0.1407,0.33,1,0.6,0.105,0.33,1,"(0.33, 1, 0.6)","(0.33, 1, 0.6)",,left,1,0.3251
